Gene	RNA_FC	Chip_FC
anxa2(3of3)	-2.029486675	-0.271865891
anp32a(2of2)	-0.167229808	0.53773941
anxa4	-1.446256738	0.051242875
anp32b	-1.088366407	0.347413924
anxa5(2of2)	4.233973543	-0.106646593
aoc1	-3.807795321	NA
aoc3	-0.79978718	0.033811296
aox1	0.674247584	-0.19634251
ap000295.9	1.64426158	NA
anxa1(1of2)	1.935227822	0.698283346
ap1b1	-0.789706148	0.163514806
ap1g1(1of2)	0.497658818	-0.219297084
ap1g1(2of2)	0.419065957	0.231742366
ap1m1(1of2)	-1.859068528	0.399596445
ap1m1(2of2)	-0.276689559	-0.637089912
ap1m2	-1.896646599	0.06662721
anxa11(1of2)	0.028134925	0.41078242
ap1s1(2of2)	-1.851181381	0.509228318
anxa3	2.05858186	0.45292566
ap2a1	-0.888328811	-0.248785475
ap2a2(1of2)	1.233128902	-0.112994888
anxa5(1of2)	2.389229389	0.724427892
ap2b1	-0.03764961	0.087948051
ap1ar	0.053069546	0.406124208
ap1s1(1of2)	-0.457010625	-1.139068993
ap2s1(2of2)	-1.217181381	NA
ap3b1	-0.745170416	-0.100173289
ap3b2	0.218594445	-0.304734294
ap3d1	0.161574777	-0.131562125
ap3m1	-0.004947937	0.21482424
ap1s2(1of2)	-0.63047177	0.483994185
ap3s1	0.348930168	0.243939382
ap2a2(2of2)	1.519349616	-0.49843945
ap4b1	1.113963982	-0.0101556
ap4e1	-2.4830942	-0.017086851
ap2m1	-1.046888434	0.459623999
ap4s1	1.544781797	-0.070977258
ap5b1(1of2)	0.845768954	0.072816184
ap5m1	0.105811595	0.247202718
ap5s1	0.500403727	-0.139119296
ap2s1(1of2)	-1.837959321	0.368814326
apaf1(1of2)	-0.971566265	-0.345107089
apaf1(2of2)	1.656651806	-0.517556157
apba1(2of3)	0.049469043	0.237547731
apba1(3of3)	0.42996015	-0.400229153
ap3m2	-0.979751396	0.547239126
apba2(2of2)	-0.226780423	-0.080758772
apbb1	0.932681299	-0.199050102
ap3s2	-0.549385332	0.900849736
apbb2(1of2)	1.301015496	-0.222375312
ap4m1	-0.917543263	-0.315373246
apbb3	2.112863108	-0.207135558
apc	-0.724936913	-0.102762516
apc2	-0.335903421	-0.395817719
apcdd1(1of2)	-1.744124267	0.106786513
apcdd1(2of2)	-1.716715777	-0.279371788
apcs(1of2)	2.051817718	0.582040224
ap5z1	0.661409268	-0.351891697
apeh(2of2)	-1.465134418	-0.174783722
apela	-3.086561479	-0.433769163
apex1(1of2)	-3.830786814	0.398685582
apex1(2of2)	-1.650833641	-0.344282277
apex2	-0.445547536	0.340911045
apba2(1of2)	1.135068617	-0.299065784
apbb1ip(1of2)	-0.013069198	2.23079251
apip	0.573284872	0.062046369
apitd1	-5.048824917	-0.87781454
aplf	2.274517686	0.058778409
apln	-0.98703551	NA
aplnr(1of3)	-1.091847959	0.135876433
aplnr(2of3)	-2.192461965	0.050615976
aplnr(3of3)	-2.911145802	-0.242442587
aplp1	2.284043162	0.097109586
aplp2(1of2)	1.787135888	-0.136151153
aplp2(2of2)	-0.115990271	-0.118099229
apmap(1of2)	-1.568580409	0.042506733
apmap(2of2)	2.806407941	0.023993065
apoa1	-0.641312737	0.28209543
apoa1bp	1.218920883	0.100793253
apoa4(3of4)	1.86921359	0.830028715
apoa4(4of4)	1.194694608	1.101561802
apob(1of3)	0.408750864	0.395484633
apob(3of3)	-0.417411811	-0.659976994
apobec2	0.701780516	0.105256487
apoc1	4.22173182	0.106950381
apoc2	2.549344013	0.259247147
apbb2(2of2)	1.062013392	-0.481230375
apof	0.054432116	NA
apoh(1of3)	0.481957959	-0.2723805
apoh(2of3)	0.480851145	0.583017771
apol3(2of3)	-1.056301321	-0.276550593
apeh(1of2)	0.037990447	-0.537125181
aph1a	0.94292173	0.517139434
apold1	0.671000581	0.116180884
apoo(2of2)	-0.294012831	0.168524363
apool	2.681823732	0.21876553
api5	-1.340474075	0.490562419
apoe(1of2)	1.716616169	1.07737126
appbp2	0.059959846	-0.023259237
appl1	0.875915762	0.166965413
appl2	0.569710369	0.062766051
aprt(1of2)	-3.998903323	-0.446678226
aprt(2of2)	2.053529193	-0.202870873
aptx	-1.11057807	0.109029462
aqp1(1of2)	-2.481956665	0.312260743
aqp11(1of2)	-0.107231335	-0.518846793
aqp11(2of2)	-0.376833248	-0.236503864
aqp3(3of3)	-0.314027408	0.312174889
aqp4(1of2)	-0.131138949	-0.248671256
aqp7	-0.165072158	0.383235937
aqp8	-3.094900425	NA
aqp9(2of2)	-2.723480657	NA
aqr	-0.767082373	-0.06173099
ar(1of2)	-1.479136353	-0.068632274
ar(2of2)	0.178568388	-0.341049739
araf	-0.314186172	0.228997341
arap1(1of2)	1.786464751	-0.008083422
arap1(2of2)	-0.634324007	0.13627856
apol3(3of3)	0.755039749	-0.748167595
arap2(2of2)	-0.018438586	-0.054069925
arap3	-0.976897414	-0.121881145
arcn1	0.510786712	0.173342524
areg	0.823430252	0.526781223
arel1	-0.774394102	-0.042551902
apol6	-0.994263005	-0.509862936
apopt1	3.635711674	0.346668178
arf1(3of3)	-0.357812475	0.21464458
arf3(1of2)	0.077431974	0.614872281
arf3(2of2)	-1.426972551	0.103101791
arf4	1.704952922	0.058279315
arf5(1of2)	-0.731703818	0.115898247
app	0.002192045	-0.569247813
arap2(1of2)	0.983463783	-0.618995555
arf1(1of3)	-0.351221754	0.391455752
arf6(3of3)	1.650387325	0.636238299
arfgap1	-3.0495043	-0.326726754
arfgap2	-0.717059288	-0.041487916
arfgap3	1.950106546	0.015576787
arf1(2of3)	-2.19071711	0.876227595
arfgef2	0.000832113	-0.211538587
arfgef3	-0.545175599	-0.163792615
arfip1(1of2)	0.453765934	0.033105622
arfip1(2of2)	-1.08360565	0.177712607
arfip2(1of2)	0.196453917	0.045725934
arfip2(2of2)	-0.390893444	0.097512007
arfrp1(1of2)	-1.018525021	0.313448693
arf5(2of2)	0.06726483	0.522332709
arg2	0.226624838	0.587258208
arglu1	-0.944670387	0.321731008
arhgap1	0.168403425	-0.303589025
arf6(1of3)	-1.820725867	0.604222408
arhgap11a(2of2)	-4.044122494	0.201607131
arhgap12	1.145924841	-0.071831165
arhgap15	0.829372269	-0.056888075
arf6(2of3)	-0.714132549	0.395016301
arfgef1	0.512253499	-0.387736707
arhgap18	0.282019973	-0.138799142
arhgap19(1of2)	-3.752867892	-0.424550612
arhgap19(2of2)	-5.438338832	-0.179170632
arhgap20(1of2)	-1.855987544	-0.198235812
arhgap20(2of2)	-0.22448774	0.089050447
arhgap21(2of3)	-0.342456618	-0.153017745
arhgap21(3of3)	-0.063412154	-0.274404578
arhgap22(2of2)	-0.33961009	0.336884267
arhgap23(2of2)	0.234170847	-0.174684078
arhgap24(1of4)	-0.762687642	0.033463595
arhgap24(2of4)	-1.802932604	-0.350669431
arhgap26	0.583018341	-0.166408177
arhgap27(1of3)	-0.65107667	-0.262968043
arhgap27(2of3)	0.421914755	0.026392306
arhgap27(3of3)	0.281856384	0.022966867
arhgap29(1of2)	-0.279502922	-0.284963952
arhgap29(2of2)	-0.688287284	-0.217093762
arhgap31	-1.472791871	-0.102007924
arhgap32(2of2)	0.907893388	-0.082792187
arhgap10	0.328577495	-0.285974487
arhgap17(1of2)	0.521201855	0.308352087
arhgap39(2of2)	0.152583909	-0.178577549
arhgap40	0.383433837	-0.197240848
arhgap17(2of2)	-0.13642529	-0.550769356
arhgap42(2of2)	-0.904133248	-0.162676598
arhgap44(2of2)	0.934231427	-0.196831997
arhgap35(1of2)	-0.231884465	-0.372613138
arhgap6(1of3)	0.070865213	-0.423401783
arhgap6(2of3)	-1.11869769	0.32344116
arhgap6(3of3)	-0.232201579	0.013290385
arhgap35(2of2)	0.567855311	-0.639554422
arhgdia(1of3)	-0.763491958	-0.189531083
arhgdia(2of3)	1.039494535	-0.180312624
arhgdia(3of3)	0.404310487	0.088321077
arhgef1	-0.666945488	-0.236062672
arhgef10	-0.358714422	-0.322902525
arhgef10l	-0.541465125	-0.157247912
arhgef11	-0.265910951	-0.116274423
arhgef12(1of2)	0.303527355	-0.237750881
arhgap39(1of2)	0.658616144	-0.445384604
arhgef16	0.438897932	0.047575889
arhgef17	-0.603074888	-0.292090526
arhgef18(1of2)	-0.115853472	-0.122495595
arhgef18(2of2)	1.642860285	-0.076382333
arhgef19(2of2)	-0.411292285	-0.234814411
arhgef2	-1.440491033	-0.330786557
arhgef25(1of2)	-0.830588176	0.285292026
arhgef25(2of2)	-0.915175434	-0.232462684
arhgef26	1.102964106	-0.044786191
arhgap42(1of2)	-0.053360592	-0.423017305
arhgef28(2of2)	-0.613662187	-0.168949705
arhgef3(1of2)	-0.100141741	-0.267535227
arhgap5	0.279913665	-0.495688069
arhgap9	1.179636155	-0.580102943
arhgef37	-0.862611755	-0.136875664
arhgef38	-1.342146736	-0.122329457
arhgef39	-3.010973757	-0.066432482
arhgef4	-0.685544557	-0.353244411
arhgef12(2of2)	0.612317746	-0.511159998
arhgef40(2of2)	-0.414152071	-0.176028611
arhgef5	0.443892096	0.145563957
arhgef6	-0.117396901	0.014521649
arhgef7(1of2)	0.073808266	0.180604678
arhgef7(2of2)	1.367047154	-0.229315137
arhgef28(1of2)	-0.167330163	-0.487601357
arid1a	-0.438542766	-0.123545179
arid1b(1of3)	-0.242204161	-0.095698279
arid1b(2of3)	-1.052794471	0.142582304
arid1b(3of3)	0.720238325	-0.446625384
arid2	-0.377673321	-0.063242462
arid3a	0.028167422	-0.065886601
arid3b(1of2)	0.492170287	0.153842596
arid3b(2of2)	-0.076889013	0.04874556
arid4a	0.094556556	-0.133021248
arid4b	0.862087928	-0.299409749
arid5b(1of2)	-0.229114447	-0.390295302
arhgef3(2of2)	-1.193231235	-0.511227206
arih1	0.792674665	0.170412475
arih2	0.533913048	0.041821662
arhgef33(2of2)	-0.488747549	-0.605399199
arl11	1.513108672	0.095141985
arl13b(1of2)	-0.278719058	0.098306838
arhgef40(1of2)	-0.960929331	-0.319773755
arl15	0.479388791	0.060797226
arhgef9	-0.561524921	-0.407310496
arid5b(2of2)	-1.346900943	-0.53582035
arl1	0.476743814	0.424619921
arl14ep	-0.781328982	0.396395147
arl16	-0.16095606	0.353788621
arl2	0.135757783	0.356074473
arl2bp	-0.72733689	0.529737956
arl4d	-0.319024462	0.375689242
arl3(2of3)	-1.421793829	0.514126608
arl5b(1of2)	0.237835868	0.157439623
arl3(3of3)	0.170030839	0.640256393
arl6(1of2)	-1.72679653	0.355336025
arl4a	0.684374039	0.347277393
arl6ip4	-1.71300524	0.227495615
arl6ip5(1of2)	1.786807141	-0.048206634
arl4c(2of2)	0.666647522	-0.866005183
arl5a	1.63991767	0.375822878
arl8a	0.0132655	0.267828931
arl8b(1of2)	-0.672179773	0.084127689
arl5b(2of2)	0.968508133	0.794476008
arl9(1of2)	-0.042518465	0.318039252
armc1(1of3)	-0.293695688	-0.122192362
armc1(2of3)	-3.627128064	0.190528451
armc1(3of3)	-0.640273258	0.051830847
arl6ip1	-0.952612492	0.452330872
armc2	1.749918886	-0.008778265
armc4(2of3)	0.508035249	NA
armc4(3of3)	-0.049559084	-0.297052921
armc5	-1.124101543	0.099074281
armc6	-2.154018116	0.166414902
armc7	-2.037764339	-0.577978178
armc8	0.016186532	0.014920559
arl6ip5(2of2)	1.79488598	0.575038529
armt1	-0.199085692	0.198173188
arnt	0.302061317	-0.032034881
arnt2(1of3)	-3.829792998	NA
arnt2(2of3)	-0.953677742	NA
arl6ip6	-0.477229609	0.712565832
arntl(1of3)	1.110358476	0.272111625
arl8b(2of2)	0.636234285	0.424830654
arntl(3of3)	0.116465408	-0.175618588
arpc1a(1of2)	0.451230486	0.139527062
arpc1a(2of2)	3.112734101	0.335646426
arpc1b	0.148938272	0.115844972
armc10	-0.709100643	0.453644127
arpc3	-0.195318347	0.202016607
arpc4(1of2)	-0.789318472	0.290579754
armc9	-0.672889279	-0.323960235
arpc5	-1.307099559	-0.213051197
arpin	-0.47288504	0.374418692
arpp19(1of2)	1.161150233	0.241655756
arpp19(2of2)	-2.073393251	0.250549347
arrb1(3of3)	0.524722858	0.838523482
arrb2(1of2)	0.788107451	0.346979938
arrb2(2of2)	0.807607441	-0.303973396
arnt2(3of3)	-0.235229226	-0.439191661
arrdc1(2of2)	0.391898595	0.038040072
arrdc3(1of8)	0.881856559	0.509864662
arrdc3(2of8)	2.500622639	NA
arrdc3(3of8)	-0.004702587	0.273130352
arrdc3(4of8)	1.078786441	0.213892702
arrdc3(5of8)	2.337639693	0.177477097
arntl(2of3)	-0.855267104	-0.527528205
arrdc3(7of8)	0.457874802	-0.304285734
arrdc3(8of8)	3.256649003	0.284930321
arsa	-0.067787504	0.301541247
arsb	-0.656611663	0.033558703
arsd	-1.592415669	-0.391969989
arsg	-0.040292395	0.061224214
arpc2	0.043710975	0.389070272
arsi(3of3)	-1.802911174	-0.061059104
arsj	-0.442394947	0.138038345
arsk	-1.213804656	0.57172405
art1	0.139421132	-0.203147767
art4(1of2)	0.980497864	0.139347121
art4(2of2)	-0.913312997	0.588678779
art5	-2.300435066	0.799143137
artn(1of3)	1.533648062	0.094863592
arv1	-0.206998499	0.058662814
arvcf(2of2)	-0.063300592	-0.142850763
arx	0.208992567	NA
as3mt(1of2)	0.025950021	0.056986764
asah1	-0.978394339	0.390177732
asap1(2of2)	0.336595762	-0.286751046
asap2(1of2)	0.09119519	-0.164982317
asap2(2of2)	0.726349245	0.29025781
asap3	-0.098512046	-0.168998938
asb1	0.685188971	0.4134069
asb11	1.338749001	0.20281071
asb12(1of2)	-0.489914529	0.2049795
asb12(2of2)	1.693798705	0.13398722
arpc4(2of2)	0.616415729	0.275029829
arrdc1(1of2)	0.816658325	-0.707657304
asb14(2of2)	-0.582756584	0.028026904
asb2(1of3)	0.219755493	-0.231344014
asb2(2of3)	-1.855058443	-0.493906135
arrdc3(6of8)	3.170598884	0.611460001
asb3	0.642897303	0.234973829
asb5	1.762196997	-0.49084026
asb6(2of2)	0.055593374	0.206414669
asb7	0.563105601	0.077972478
arsi(1of3)	-2.841728312	-0.697384648
ascc1	-0.951422961	-0.160743306
ascc2	-0.070416158	0.160958656
asb13(1of2)	1.785196134	0.387763092
ascl1(1of2)	-2.725148366	0.094554613
ascl1(2of2)	-0.656120948	0.471738504
asb13(2of2)	0.438105441	-0.28260638
asf1a(2of2)	-3.169897737	0.211342378
ash1l(1of2)	0.68856957	-0.211313576
ash1l(2of2)	1.724190459	-0.593442127
ash2l	-2.916808464	0.216798196
asip	-0.473553814	-0.234648678
asb2(3of3)	5.698130748	0.563259152
asmtl	0.401494714	0.025268281
asna1	-0.185670063	0.196891501
asns	0.716096218	0.220771637
asnsd1	0.222021162	-0.019518967
aspa(1of2)	2.560162867	-0.310751244
aspa(2of2)	-0.005080989	-0.15170045
aspg	-1.859855984	-0.023001589
asph(1of2)	-1.303405669	0.474506386
asph(2of2)	1.019421766	-0.146709578
asb8	0.746698577	0.463806869
aspm	-4.683467464	-0.459254363
aspn	-1.552298238	-0.211297747
aspscr1	-0.511709887	0.235894983
ascc3	-1.523435099	-0.518944616
asrgl1(3of3)	-0.370570202	0.215579544
ass1	1.205474583	0.241292804
aste1	0.578565875	-0.203376384
asf1a(1of2)	-0.074302426	0.303928857
astl(2of9)	-0.023815658	-0.242316216
astl(3of9)	-3.406440728	-0.473479908
astl(4of9)	-2.234071739	1.000957419
astl(7of9)	-0.7493928	-0.222721881
asun	0.113852678	0.381595525
asxl1	-0.602019016	0.00974646
asxl2	0.910690847	-0.199913756
asl	-0.0899987	-0.492440945
atad1(2of2)	-1.905766359	0.237139048
atad2(1of2)	-0.915031995	-0.067430212
atad2b	-4.507083422	0.071759153
asphd2(1of2)	1.443787303	-0.411489051
atad5	-3.94689796	-0.102407856
atat1	-0.707480251	-0.243440291
atcay(2of2)	-0.336131996	-0.058179061
ate1	1.033808067	0.266812612
atf2	1.139875324	0.219740085
atf3	1.843543411	0.096727929
atf4(1of2)	-0.525179306	-0.067537377
asrgl1(2of3)	0.516381974	0.547727631
atf5(1of2)	3.681321595	-0.160406785
atf5(2of2)	0.558934409	0.180750042
atf6	0.62096694	0.208174235
atf6b	0.350449854	0.194153551
atf7(1of3)	0.086059638	-0.082912822
astl(1of9)	-3.731308176	-1.80672459
atf7(3of3)	-0.112208341	0.007353665
atf7ip(1of2)	-0.395985426	-0.112794787
atad1(1of2)	-0.254785606	0.71420443
atg10	1.019480876	-0.162235196
atad3a	-0.669444662	0.485621249
atg12	0.375257935	-0.278967104
atg13	0.919191514	0.216854224
atf4(2of2)	0.19599943	0.441524306
atf7(2of3)	0.467164315	0.521767257
atg16l1(2of2)	-1.139643751	0.256870219
atg16l2	0.98794729	-0.587373055
atf7ip(2of2)	-1.575271696	0.377770329
atg101	1.540781574	0.317925631
atg3	0.617960292	0.254074922
atg4b	0.038814679	0.144398632
atg4c	-0.029067844	0.105047852
atg4d(1of2)	0.599601337	0.133523825
atg4d(2of2)	-0.939116587	0.133446995
atg14	1.843354961	0.888358736
atg7	1.617024452	0.316694964
atg9a(1of2)	0.429088401	-0.098207416
atg9a(2of2)	2.049184856	-0.218344141
athl1	1.67783043	-0.06752544
atic	0.555460552	0.068853207
atl1	0.950811783	0.323149289
atl2(1of2)	-0.113898803	-0.118897823
atl2(2of2)	-0.538463319	-0.116569024
atl3	0.497849183	0.337733812
atg16l1(1of2)	0.464573221	0.297850328
atg2a	0.710178275	-0.36258372
atn1	0.660771833	0.305007002
atoh1(1of2)	-0.495615703	-0.005980908
atoh1(2of2)	-2.686246221	NA
atoh8	1.183576479	0.10156875
atg2b	0.274238425	-0.311194441
atg5	0.133107413	0.708057299
atm	-1.277327418	-0.458040436
atp11a(1of2)	-1.517773181	-0.158665222
atp11a(2of2)	-0.050546584	-0.235577879
atp11b	1.042436679	-0.060820035
atp11c	0.323263411	-0.357602162
atp13a1	-1.716170772	-0.10448108
atmin	1.261809546	-0.895562231
atp13a3(1of2)	-0.159199165	-0.251374674
atp13a3(2of2)	1.451949329	-0.328776317
atp1a1(1of2)	0.289610957	0.195475784
atp1a1(2of2)	-1.45870105	-0.05530818
atp1a2	0.150044352	0.199087568
atp1a3(1of2)	-1.374563847	-0.184688181
atp1a3(2of2)	-0.676465335	-0.155718859
atox1	0.004097262	0.420037553
atp1b1(2of2)	-1.45252969	0.057038533
atp1b2(1of2)	2.837006809	-0.073130815
atp1b3(1of3)	-0.380378525	-0.398755693
atp1b3(3of3)	-2.20173124	0.165297055
atp1b4	-5.62929868	NA
atp10a	-0.865554692	-0.545131158
atp2a1(2of2)	2.35919144	-0.203837461
atp2a2(1of4)	-1.91483061	-0.346414674
atp2a2(2of4)	-3.076826983	-0.207425226
atp2a2(3of4)	-0.91068033	-0.209113515
atp10d	-1.514282544	-0.508630338
atp2b1(1of2)	-0.143111954	-0.258397419
atp2b1(2of2)	-0.164321381	-0.04814196
atp2b2	0.140289854	0.14083466
atp13a2	0.869311056	-0.410634201
atp2c1	-1.403795868	-0.334312704
atp5a1(1of2)	-0.731272095	0.110129552
atp5a1(2of2)	-1.722470581	0.140775416
atp1b1(1of2)	0.337453099	0.401929648
atp5c1	-0.19864602	0.256799415
atp5d	0.292837518	0.054758124
atp5e	-2.63324507	0.034090595
atp5f1	-0.88145948	0.224486891
atp2a1(1of2)	1.993999085	-0.726638297
atp5g3(2of2)	-0.304996983	0.114276921
atp5h	-2.615167469	0.016762992
atp2a2(4of4)	1.357265945	-0.549615573
atp5j(2of2)	-0.683503234	-0.011468157
atp2b3(1of2)	0.64134945	-0.388080606
atp5l	-0.970801634	0.138836468
atp5b	-1.861366934	0.427296433
atp5s	0.084996207	-0.24170967
atp5sl	0.509571059	0.205675615
atp5g3(1of2)	-1.241123077	-0.556462164
atp5j(1of2)	0.002440573	0.492877673
atp5j2	-0.622252356	-0.543252056
atp6v0a1(1of2)	1.182773411	-0.159047534
atp6v0a1(2of2)	1.328488802	0.163625807
atp6v0a2(1of3)	0.64282356	0.178558544
atp6v0a2(2of3)	0.619401586	0.297002532
atp6v0a2(3of3)	0.111159575	-0.252936816
atp5o	-0.596874834	0.320494464
atp6ap1(1of2)	-0.780990129	0.668985332
atp6v0c(2of3)	0.855261235	0.26094628
atp6ap1(2of2)	0.047767956	-0.386370997
atp6v0e1(1of2)	-0.666867059	-0.201012049
atp6v0e1(2of2)	0.270526516	0.341515082
atp6v1a(1of2)	-0.321281729	0.269248202
atp6v1a(2of2)	-2.852973448	-0.577974952
atp6v1b2(1of3)	-0.065268626	0.30955532
atp6v1b2(2of3)	-1.214991135	NA
atp6v1b2(3of3)	0.303371952	0.577711352
atp6v1c1(1of3)	0.724079729	0.221020319
atp6ap2	0.161975491	0.519859899
atp6v0b	0.653878641	0.670460137
atp6v0c(1of3)	-0.231002885	0.404831021
atp6v1e1(2of2)	1.586358808	-0.096027996
atp6v1f	-0.567908337	-0.013877357
atp6v1g1	-0.356676282	0.156699154
atp6v1h	0.167500482	0.166069724
atp7a	-0.489828352	-0.125181235
atp7b(2of2)	0.355016894	NA
atp6v0d1	-0.330411797	0.410267477
atp8a2	-0.877153339	-0.00598239
atp8b1(1of2)	0.087399288	-0.462858943
atp8b1(2of2)	-0.204257636	-0.1544493
atp6v1c1(3of3)	0.655414324	0.397606924
atp8b2(2of5)	-1.077492425	0.328469371
atp8b2(3of5)	-0.089062117	-0.31015581
atp8b2(5of5)	0.203228847	-0.255111998
atp6v1d	1.33998531	0.283160969
atp9b	0.260814148	-0.318180131
atpaf1	0.636024687	0.192671687
atp6v1e1(1of2)	-0.286934261	0.374614422
atp8a1	-0.857926654	-0.533742728
atpif1(2of2)	-1.588327426	0.079598733
atr	-1.145959449	0.070796674
atraid	0.546319969	0.133464396
atrip	-0.718712079	0.118595975
atp8b2(1of5)	0.081653204	-0.468267151
atrnl1	0.128183686	-0.200956724
atrx(1of2)	0.079694898	-0.249223861
atp9a	0.044838057	-0.360046835
atxn1(1of4)	-0.129427164	-0.347917365
atxn1(4of4)	0.445607703	0.046438545
atxn10	-1.305214216	-0.277447833
atxn1l	1.022911504	0.088180238
atxn2	-1.547090882	-0.214877049
atxn2l	-1.704059639	-0.052972814
atpaf2	-0.796282156	0.708643392
atxn7	-0.083788347	-0.126309962
atxn7l1	1.339036843	-0.281405843
atxn7l3(1of2)	-0.150662318	0.665720501
atpif1(1of2)	-1.47274269	0.441038901
auh	-0.607400915	0.289477453
aunip	-2.651372279	0.274398654
aup1	-0.142023185	0.288993055
aurka	-3.373555342	0.417239246
aurkaip1	-0.464533486	0.240361632
atrn	-0.018788588	-0.432521304
auts2(1of2)	0.33468658	-0.271679325
auts2(2of2)	-0.795297917	-0.392186071
aven	-0.614453055	0.250730301
avl9	1.408190737	0.308726381
avpr1a(1of4)	0.360939397	-0.341626878
avpr1a(2of4)	1.44891071	0.393527287
axin1(1of2)	0.055639681	-0.100247595
axin1(2of2)	-0.43637062	-0.055191715
axin2(1of2)	-0.888430335	-0.116152379
atrx(2of2)	-1.685712794	-0.279750177
axl	0.381749298	-0.376649498
azi2	0.291174458	0.126602242
azin1(1of2)	-1.25330038	-0.063868744
atxn3	0.768813287	0.38851851
b2m(1of2)	0.945122063	0.192249218
b2m(2of2)	-3.442515245	0.634785503
b3galnt1	-0.452463654	0.338899075
b3galnt2	-2.017365755	-0.288946056
b3galt1(1of2)	0.364940287	-0.408724719
atxn7l3(2of2)	-0.618335051	0.311349093
b3galt2(2of7)	0.101390022	-0.193895324
aurkb	-2.677971074	0.50459591
b3galt2(5of7)	1.236012971	0.455072031
b3galt2(6of7)	0.994334277	0.107006681
b3galt2(7of7)	0.726392704	-0.156616206
b3galt4	0.261814452	-0.298501256
axin2(2of2)	-0.840308475	-0.418475409
b3gat1(2of2)	-1.718427428	-0.359581664
b3gat2	2.498789701	-0.240920768
b3gat3	1.124128793	-0.04238354
b3glct(1of2)	0.085802789	0.314055462
b3gnt2(1of5)	2.289928314	0.110222929
b3gnt2(2of5)	4.26210702	0.4564939
b3gnt2(3of5)	0.105131488	0.253998647
b3gnt2(4of5)	1.095611139	-0.157297236
azin1(2of2)	1.465733303	0.413866098
b3gnt3(2of3)	-0.175450384	-0.066987891
b3gnt5(1of3)	-3.130422688	-0.039594469
b3gnt5(3of3)	0.217970206	-0.319430977
b3gnt7(1of2)	-1.025767932	-0.058994745
b3gnt7(2of2)	-1.786142568	0.310397237
b3gnt9	0.179680531	-0.104497621
