Gene	RNA_FC	Chip_FC
slc46a2	0.679586188	-1.143379466
slc48a1(1of2)	0.5787204	0.40887666
slc4a1(1of2)	NA	-0.841170018
slc4a10(1of3)	-0.939308403	-0.653951805
slc5a3	1.151399014	0.734105374
slc5a6(2of2)	0.664644799	0.578064842
slc5a7(3of3)	0.358274706	-1.316469162
slc6a13(3of6)	1.621480558	-0.475977484
slc6a5	1.298332153	-0.76774533
slc6a6(1of2)	-1.671022885	-0.512598399
slc6a8(1of2)	0.210818054	-0.405379244
slc7a1(3of3)	1.234514859	0.477458778
slc7a2(2of3)	5.064835143	0.495391707
slc7a7(2of2)	1.236287021	0.34300799
slc9a5	-1.988948278	1.871889195
slc9a8	1.055961713	-0.462817967
slit1(3of3)	-0.941328933	-0.28112605
smad1	0.752183181	0.458926347
smad3(1of2)	1.023289588	0.382727971
smad4(2of3)	3.119615242	0.362922833
smad6(2of2)	-0.255855316	0.570468806
smad9	2.066236911	0.462101269
smarcad1	-4.225658892	-0.403418619
smarcal1	-0.191165983	-0.41890552
smarcb1(1of2)	-0.358894776	0.582787188
smarcb1(2of2)	0.094173043	0.3210463
smarcc2	-2.291724425	-0.69695963
smc6(1of2)	-2.464276118	-0.52176333
smcr8(2of2)	-0.657832773	-0.672809613
smg9	-0.248775063	0.430625542
smim14	1.016358052	0.449550433
smim5	1.304153245	0.381079351
smim7	0.194270093	0.483301819
smn1(2of2)	0.831235223	0.946908709
smndc1	0.545933716	0.453519455
smoc1	-4.25325835	-0.663874911
smpd4	-0.940382636	-0.319692589
smpdl3b	-0.124587178	-0.499416802
sms	0.999412959	0.433126251
smtnl2(2of3)	1.315322799	0.434319985
smu1(1of2)	1.101330946	0.41432154
smurf1	0.409903844	0.341734045
smyd1(2of2)	2.752001231	0.50406727
smyd2(2of2)	-0.600033269	0.597010382
smyd3	2.031676617	0.517696773
snap29	1.267636971	0.561450387
snapc1(2of2)	-0.355166041	0.336623213
snapc4	-0.313880267	-0.415641417
snip1	0.325505483	0.405827907
snrnp40	0.277080214	0.317135148
snrpa1	-0.94844166	0.40371815
snrpc	-1.001170016	0.355472458
snta1	-0.345926825	0.395487547
snx12	1.168826996	0.603442615
snx14(1of2)	0.481587595	-0.450904689
snx14(2of2)	1.576881161	-0.39522482
snx19(1of2)	1.791592916	-0.464113272
snx3	-0.544939325	0.399148575
socs3	1.21199797	-0.584811055
socs7(1of2)	-0.124355646	-0.724138934
soga3	0.796573631	-1.06820097
sorl1(1of4)	0.276675014	-0.558423844
sox10(1of2)	-2.065684005	0.743215899
sox14(2of2)	0.235373607	-0.716314561
sox9(2of3)	-1.392068656	0.65265036
sp1	1.056912823	0.336198541
sp140	-1.736332479	-1.153205934
spa17	0.226596712	-0.720669644
spaca4(1of3)	0.939360577	0.768726288
spag7	-0.827983061	0.425584926
spag9(1of2)	-0.212923386	-0.467491163
spag9(2of2)	0.342342126	-0.661985381
sparc(1of2)	-1.934648565	0.474806848
spast	-0.000291765	0.407848871
spata2(2of2)	0.801101516	0.439785519
spata20	1.501784294	-0.470485795
spcs2	0.128987056	0.426130641
spef1	-0.49942661	1.007151398
spef2(1of3)	0.334055867	-0.828974325
spef2(2of3)	0.245270553	-0.821946065
spef2(3of3)	0.477498324	-0.41815908
speg(1of3)	2.077306399	-0.355185756
spg11	0.429786044	-0.444651295
spg21	2.521218762	0.364535389
spidr	0.276638702	-0.379278626
spin1(1of4)	0.192298052	0.576317912
spint1(1of2)	-0.666576887	0.747366634
spint2	0.927723706	0.479371552
spire1	-0.056082387	-0.408074548
spock2(2of2)	0.672059944	0.853262532
spock3	0.556877868	-0.780784981
sppl2a(1of2)	0.72320927	-0.343080764
sppl3	0.080005058	0.468700797
spred2(2of2)	-0.551330895	-0.485069179
sprn	0.119886274	-0.48933652
sprtn	-1.094630328	0.398447509
spry1	-1.398475618	0.483213063
spryd4	-1.146416335	0.469448719
spryd7	0.597228002	0.455785743
spsb3(2of2)	0.673929063	0.606937629
spsb4(2of2)	1.013242955	0.316611324
sptan1(13of23)	0.693487243	-0.447624233
sptan1(3of23)	0.72756603	0.30173502
sptbn1(1of6)	0.762846018	-0.412783031
sptbn1(5of6)	-0.356891851	-0.378074958
sptbn4(2of3)	0.274268266	-0.839942777
sptlc1	-0.776615109	0.675750347
sptssa	1.789885576	0.641858123
sqrdl	1.717859115	0.418951162
srbd1	-0.205971719	-0.552667647
srd5a2(1of2)	-0.67578076	1.04569379
srd5a3	0.491750736	0.573427534
srebf2	-0.946848351	-0.447454625
srfbp1	0.643804872	0.318709237
srgap1(1of2)	1.673537834	-0.313133766
srgap3(1of4)	0.069675243	-0.456060813
srgap3(3of4)	-0.046767578	-0.621480143
srp14	-0.492753889	0.301454952
srp54a	0.601351565	0.322714831
srp68	0.044491384	0.501209064
srpk3(3of3)	1.078535867	-0.522391376
srprb	-1.079636422	0.631005575
srr(1of2)	-3.371526445	-1.545382289
srrm1	-0.324894909	-0.337232532
srrm3	0.866759302	-0.686605762
srrm4	0.220499831	-0.444097282
srsf2	-1.946652644	0.414405838
srsf3(2of2)	-2.020656885	0.429894565
srsf7	-0.845631388	0.419933849
srsf9	-2.090803197	-0.474080758
ssbp1(1of2)	-0.490098723	0.915992049
ssbp1(2of2)	-0.964474807	0.433886824
ssbp3(1of3)	-0.504087731	-0.411864337
ssbp3(2of3)	-0.853276911	0.324755789
sspn	3.144813428	0.600012426
ssr1(1of2)	-0.382011144	0.704257623
ssr3	0.585888039	0.354249934
sssca1	-0.922686117	0.344389713
st13	0.060411449	0.533045831
st3gal2(1of2)	0.055258399	-0.356561479
st3gal2(2of2)	1.719736384	-0.480888168
st3gal5(1of2)	-0.385697762	0.404669973
st6gal2(1of2)	2.03454618	-0.749207564
st6gal2(2of2)	-1.959044861	-0.348875195
st7(1of2)	0.531736031	0.428426739
st8sia3(2of2)	-0.44379675	-0.608145178
st8sia5	0.43179041	-0.811292176
st8sia6(1of2)	0.119904525	0.46094605
stab2	-1.072963538	-0.461133962
stap2(1of2)	2.309701421	0.495387667
stard7	-0.160243949	0.359243037
stc2	0.000868147	0.909697223
stim1(1of2)	0.189071163	0.489591937
stip1(2of4)	0.208438632	0.472331852
stk11	-0.402452896	0.346592713
stk19	-0.525252252	2.368331732
stk35(1of2)	-3.67658021	0.780469312
stk38l	0.376178826	-0.652761622
stk40	-0.623197942	-0.355696468
stmn1(1of2)	-1.479017232	0.397295221
stmn1(2of2)	-0.827693541	0.645188287
stom(3of3)	1.091721591	0.428272596
strada	-0.217066687	0.506770115
strap	-0.269630775	0.523477549
stt3a	-0.505179713	0.37880572
stt3b(1of3)	-0.471271869	-0.421808117
stt3b(2of3)	-1.055261497	-0.800441909
stx11(2of4)	2.845223259	0.644353796
stx4	-1.205607446	0.423949441
stx5	-1.674639615	0.66109918
stxbp1(1of3)	1.293847807	-0.503558734
suds3	1.565302524	0.290431015
sufu	0.039492832	0.32758307
sugt1(1of2)	1.381473525	0.671801309
sulf2(2of2)	-1.093035903	-0.633982108
sumo2(1of3)	-2.171193628	0.408426864
sumo2(2of3)	-1.900297199	0.547000736
sumo3	-2.665241276	0.403054857
supt5h(1of2)	4.377114575	-0.862519738
surf4	-0.82854166	0.396209149
surf6	0.834125978	0.33607509
suv39h1	-2.759834268	0.428838672
suv420h1	0.586852166	-0.374652252
svep1(1of3)	-1.57580903	-0.459862533
svil(1of4)	0.28605634	-0.448606111
svil(2of4)	-0.949573626	-0.802941252
svopl	-2.218707761	-0.584524066
swt1(3of3)	0.031126301	-0.396203432
syf2	0.500481615	0.29721823
syncrip(1of2)	-1.740894978	0.439785333
syndig1(1of4)	0.462525501	0.566349195
syne2(5of7)	-0.388080166	0.535237837
syne3(1of2)	1.142950904	-0.318064407
syngr2(1of2)	0.365390203	0.700803021
synpr(2of3)	-0.497131998	0.871749624
sys1	0.714213814	0.900681206
szrd1(1of2)	0.193613612	0.377169637
tacc1(1of2)	-0.623826972	-0.696577661
tacstd2	-0.75759845	0.66664567
tada2b	0.429229255	-0.435221411
tada3	-0.072137216	0.331199752
taf11	-0.511140332	0.321733698
taf12	-0.312672938	0.4001565
taf2	-0.47869881	-0.418591144
taf5l	-0.845834725	0.449399368
taf6	-0.803735042	0.409476891
taf6l	-1.479916159	1.288360812
taf9	0.33883867	0.284875762
tanc2(3of3)	0.186974168	-0.545013946
tango2	0.495969951	0.391512378
taok3(1of2)	1.796304752	-1.061503385
tardbp(1of2)	-1.15474604	0.370911046
tatdn3	-0.050648351	0.321121054
tax1bp1(3of4)	1.257576801	-0.567373529
tax1bp3	-0.536230741	0.537820809
taz	-0.734736263	-0.458230811
tbc1d13	-0.17892993	0.364235387
tbc1d14(2of3)	0.449286633	0.547689166
tbc1d16	0.650105005	-0.546191127
tbc1d2	-0.44726392	-0.433190055
tbc1d22b	-0.403138344	-0.476636948
tbc1d32	0.473869363	-0.426284047
tbc1d9	0.083147423	-0.686704359
tbca	-1.186895289	0.417157054
tbcb	1.46478971	0.43745475
tbcc	0.058074158	0.385576168
tbce	-1.355041743	-0.516754334
tbkbp1(2of2)	1.164825047	-0.637981594
tbpl1	-1.045987715	-0.490363694
tbxas1(2of3)	-0.241881924	-0.503109521
tceanc	-0.968699631	-0.543689803
tceb1	-0.412503988	0.364260577
tceb2(1of2)	-0.083661486	0.557781214
tcf7l1(2of4)	0.674585606	0.516342704
tcp11l2	0.616101119	0.448809116
tdh(2of3)	0.797685245	0.861157958
tdp2(1of2)	-2.25736281	1.101477586
tdrd3	-0.239100239	0.34940279
tec(2of2)	2.319951113	-0.485707347
tecpr1(2of2)	-0.366434291	-0.550262065
tecr(2of2)	-0.723622884	0.546537268
tefm	-0.78047413	0.393966669
tekt2(1of2)	0.57022042	-0.694309562
tenm3(2of2)	-1.023986738	-0.366874843
tenm4	-0.94931052	-0.305203636
tert	-2.808746949	-0.51274067
tesk2(3of3)	0.674562333	-0.404356103
tespa1	-2.557563402	-0.744513063
tet3(2of2)	-0.139031641	-0.397616484
tex10(1of2)	NA	-1.181832659
tex2(2of4)	0.5386686	0.368830621
tex261	0.49752698	0.384536541
tfap4(2of2)	0.285266698	0.410765593
tfb2m	2.31070463	0.365186304
tfcp2	-0.440010865	0.540136468
tfdp1	-1.090273692	0.280757841
tfeb	2.550767728	0.602475862
tfg	0.871722872	0.529929671
tgif2-c20orf24	0.378179663	0.751016427
tgm2(2of2)	-1.826109641	-0.528256265
tgm5(3of3)	0.939401896	-0.588764208
tgm6	1.565511039	-0.505230598
thap11(2of4)	0.542179218	0.635205928
thap11(3of4)	-0.486247531	0.44958023
thap2(2of2)	1.207347586	0.40387693
thap4(2of6)	0.836144014	1.122964143
thap4(6of6)	0.967691143	0.459317381
them4	-0.515676002	0.53608816
thoc1	-0.480712299	0.550067713
thoc5	-0.344335996	0.383105999
thoc7	-1.071582897	0.394056294
thra(2of2)	-0.459621183	-0.521121548
thsd4(2of2)	2.528383093	-0.608569535
thsd7a(1of2)	-0.814015463	-0.584624835
tia1(1of2)	0.31323221	0.416549771
tia1(2of2)	-0.137933317	0.913467586
tiam1(1of2)	-1.070907068	-0.419465705
tiam1(2of2)	-1.382260573	-0.472719386
ticrr	-1.610334547	-0.505385015
timm13	-0.153808284	-0.417038753
timm17a	-0.105400924	0.443306085
timm23	0.371879541	0.460811615
timm44(2of2)	-2.151272608	-0.542261052
timm8b	0.070527666	0.460057138
timp2	2.221842513	0.422869215
timp3	0.788543709	0.423723904
tinagl1	3.451781656	0.413675696
tjap1(3of3)	-0.238791795	-0.337679041
tk1	-3.417696627	0.561483925
tldc1	0.768071599	0.549620691
tlr5(1of2)	3.170188375	0.398717772
tm2d2	-0.156077048	0.346330502
tm7sf2	-1.611826325	1.014626569
tm9sf2	-0.806968776	0.470158715
tmc6	-0.892073811	0.878586567
tmcc3(1of2)	0.380802558	0.449699624
tmco1	0.085725446	0.380512538
tmed10	-0.348289911	0.54912475
tmed2	-0.010316633	0.469802465
tmed3	-0.477238428	0.535231439
tmed4	-1.221168492	0.475204193
tmed5	-0.421266441	0.404494775
tmed7	-1.024986093	0.536615328
tmed8	1.463704344	0.421382521
tmed9	-1.097113931	0.561387666
tmeff1(1of2)	-0.960678263	0.656446395
tmem101	-0.116998768	0.398860494
tmem106b	1.034989145	0.599378019
tmem116(2of2)	0.903292903	-0.577040634
tmem127	-0.741951984	0.663352316
tmem128	-0.305342742	0.42224371
tmem136(1of2)	0.041626695	-0.391151652
tmem138(1of2)	-0.15880168	0.514490336
tmem145	2.039128527	-0.607734437
tmem14c(1of3)	-0.098195463	0.437041667
tmem150a(4of4)	0.776812164	0.369862616
tmem150b	0.760009112	-0.468402496
tmem158	-0.049322087	0.570373023
tmem159	0.7296246	0.544663552
tmem164	-0.1708357	0.483784166
tmem167b	0.228001082	0.574469244
tmem17(1of2)	-0.251417346	0.349554709
tmem170a	1.503001915	0.350093523
tmem178b(3of3)	4.140923319	0.78129201
tmem179(1of2)	2.395577156	-0.83368994
tmem18	0.364539572	0.535358019
tmem181	-0.378836311	0.447559151
tmem182(1of3)	-0.608382287	0.396171511
tmem184b(1of2)	-0.050406355	-2.199241112
tmem192(1of2)	1.501276186	0.747822833
tmem192(2of2)	1.698271458	0.360357739
tmem198(2of4)	-0.564771452	0.379062279
tmem2	-0.746814283	-0.40959378
tmem200c(1of2)	1.427464473	0.662897434
tmem203	0.984728424	0.51799587
tmem204	-0.988217929	-0.728187404
tmem205(2of2)	0.674231956	0.415227003
tmem209	-1.343574043	0.446107921
tmem218	1.091736206	0.368158322
tmem222(2of2)	1.047078765	0.397831053
tmem230(2of2)	0.146480957	0.463097844
tmem234	0.245884889	0.377076601
tmem235(2of2)	2.066307591	-0.707102399
tmem238(4of4)	1.41315629	0.621888453
tmem244(1of2)	-0.169919078	-0.454599313
tmem248(1of2)	0.249784866	0.795047294
tmem251	2.206641426	0.365058147
tmem263(1of2)	1.20403304	0.341596328
tmem269	3.428438204	-0.407084247
tmem30a(2of3)	-0.981419331	0.465945742
tmem33	0.880236928	0.471822453
tmem41a(1of2)	0.203867604	0.328491844
tmem47(2of3)	-0.510607805	0.36540195
tmem5	0.506093513	0.372720725
tmem51(2of2)	0.334686628	0.555261999
tmem53(1of3)	-0.492188827	0.656841069
tmem53(2of3)	-1.353089382	0.619266878
tmem59(1of2)	-0.449723826	0.758045423
tmem63b(1of2)	-0.385254218	-0.342431002
tmem67	-0.373881797	-0.302489525
tmem79(1of3)	-0.23111287	0.430393759
tmem9	0.736004932	0.672036537
tmem94(1of2)	-0.730699488	-0.500415211
tmem97	1.355860294	1.177272998
tmod3	0.175828474	0.335160708
tmpo(1of2)	-0.252196638	0.694440868
tmpo(2of2)	-1.619960103	0.521307837
tmsb4x(1of2)	-0.891776783	0.312905726
tmx1	-0.266057023	0.911376494
tmx2(2of2)	0.018949659	0.53851881
tmx3(2of2)	2.659044724	-0.695452793
tnfrsf11b(1of4)	NA	1.577329528
tnfsf10(2of3)	1.71206058	0.363252392
tnfsf10(3of3)	0.814007196	0.49365824
tnik(1of3)	1.409330979	-0.653954613
tnip1(3of4)	0.234357638	-0.532197425
tnnc1(2of2)	2.109171257	-0.575059629
tnni1(3of5)	5.434801971	-0.595748856
tnr	3.416710983	-0.449292382
tnrc18	1.428414692	-0.775822057
tnrc6b(2of2)	0.918016276	-0.37869597
tns2(1of2)	-0.033767117	-0.469994203
tob1(1of2)	1.61059107	0.425521319
tob1(2of2)	1.400309329	0.56210242
tollip	0.113262924	0.559620387
tomm20(2of2)	0.372537909	0.358800087
tonsl	-2.53978635	-0.632000016
tor1a	0.471390998	0.439456855
tox4(1of2)	-0.98174683	0.337283984
tp53bp1	0.100626075	-0.332112656
tp53inp1(2of2)	-0.246349888	-0.841496561
tpd52	1.709197934	0.424426762
tpgs2	0.965133355	0.387480105
tpi1	0.377669149	0.67977652
tpm1(1of3)	0.351820825	0.319141027
tpm1(2of3)	-0.027036602	0.35672485
tpm3(3of4)	-0.128839753	0.408345084
tpra1	0.519717883	0.491440682
traf3ip2(2of2)	-0.061016154	0.529934687
traf6	-0.158182934	0.432686476
traf7	0.544693617	-0.316102859
trap1	0.647242522	0.436301237
trappc3	0.208051266	0.430561203
trappc6b	-0.258450756	0.754912368
trdn(2of3)	-0.266112901	-0.463271849
trhr(1of3)	-0.928577848	-0.5014774
trhr(2of3)	-0.110667629	-0.528461117
trib1	0.139685841	-0.665671627
trib2(1of2)	2.908642139	0.91597931
trim16(11of15)	1.325814749	0.761828922
trim16(14of15)	-0.205107451	-0.528953829
trim2(1of3)	NA	1.25975749
trim2(3of3)	0.061108845	0.970564164
trim23	1.325974195	0.312514823
trim28	-0.150783613	-0.686071358
trim36	-2.032710011	-0.731726206
trim37	-0.36091098	0.383528622
trim39(1of27)	3.459482723	0.340261775
trim39(22of27)	-0.439890251	-0.849106643
trim39(8of27)	0.323467403	-1.502871066
trim54(2of2)	-1.16840844	-0.804231827
trim55(2of2)	2.820853873	0.496757725
trim68(1of2)	2.803422561	0.879973072
trim80(1of16)	1.56954709	0.462193564
trim80(5of16)	0.615744208	0.557066854
trim80(6of16)	0.872840507	0.298146025
trim80(7of16)	0.61000445	0.912579684
trim80(9of16)	2.79071921	-0.629746312
trip10	0.134303754	0.422549189
trip12	0.57769256	-0.503610799
trip4	-0.802546284	0.568252877
triqk	-0.547042586	0.322916488
trmt10b	1.536218586	0.328855689
trmt112	0.582623364	0.297594703
trmt12	0.505970356	0.347244992
trmt1l(2of2)	2.858043873	0.409368906
trmt2b(1of2)	0.363789102	0.605795766
trmt61a	-0.294709407	0.302729488
trnau1ap(2of2)	0.002494661	0.536613831
trnt1	-0.519801014	0.467825486
trpc1	4.500410227	0.96735753
trpv1(1of2)	1.044858991	-0.751563614
tsc2	1.009790613	-0.353508734
tsc22d1(2of2)	3.331821268	0.358909077
tsc22d2(2of2)	1.539921877	0.403852273
tsku	0.136443964	0.307698037
tsn	-0.588489274	0.360195301
tspan1(2of2)	-0.388444699	-0.545102925
tspan11	0.917965149	0.850153157
tspan14	-1.241860122	0.498990779
tspan15(1of4)	NA	1.615242969
tspan3(1of3)	0.728739876	0.690395618
tspan3(3of3)	1.869506136	0.538209949
tspan31	-0.282511211	0.637428498
tspan5(1of2)	1.652722108	0.280355219
tspan5(2of2)	1.176215463	0.620133183
tspan7(3of4)	0.044237341	0.390021634
tspan8(3of3)	1.640702024	0.451120169
tspan9(3of3)	0.601873779	0.631050984
tspo	2.699634091	0.422943816
tsr3	1.68063755	0.306470583
tstd2	-0.856474284	0.512570631
ttbk1	2.610311078	-0.798539759
ttbk2(1of2)	3.176337557	-0.671429626
ttc32	0.628657644	0.3637066
ttc33	1.011416077	0.411403431
ttc39a(2of2)	0.2105693	0.885519552
ttc39b(1of2)	-0.439509116	0.633622617
ttf2	-3.219329897	-0.404899558
ttl	-0.410822483	-0.384695037
ttll4	-2.358824603	0.935925314
ttll8	4.501932853	-0.856922181
ttn(1of4)	-0.373454344	-0.467135328
ttn(2of4)	0.642809939	-0.561861642
ttn(4of4)	-0.455604923	-0.618163081
tuba1c(1of10)	1.929913808	0.395776437
tuba1c(2of10)	-2.421801441	0.595691028
tuba1c(3of10)	0.370975466	0.603981659
tuba1c(4of10)	1.845383606	0.732168759
tuba1c(5of10)	NA	-0.912995661
tuba1c(9of10)	-0.799037594	0.536789042
tubb4b(1of5)	1.92138779	0.34779065
tubb4b(3of5)	-0.770210166	0.375671511
tubb4b(5of5)	-3.370973051	0.553241613
tubb6	0.198413322	0.47754164
tubgcp2	-0.512697703	0.35624354
tubgcp6	-0.574890674	-0.444282915
tulp3	0.386140703	0.514056706
tvp23b	-0.262587306	0.371713553
txndc12	-1.688077383	0.449988554
txndc17	-0.839572678	0.469557839
txndc9	1.169797179	0.425709948
txnl1	0.320015438	0.363004268
tyro3(1of2)	0.520874021	-0.871289484
tyrp1(1of2)	-0.032742165	-0.59177578
u2surp(2of2)	0.05267959	-0.508563297
uap1l1	0.581143475	-0.646547862
uba2	-2.480787482	0.470613591
ubac2	0.767484719	0.975750019
ubap2(1of2)	-1.239144918	-0.374569759
ube2a(2of2)	0.022968674	0.381301997
ube2d2(1of3)	0.564764294	0.378142508
ube2d2(2of3)	2.01356802	0.357822423
ube2g1(2of2)	-0.09426455	0.53573104
ube2h(1of2)	1.558938599	0.348899562
ube2h(2of2)	0.593316231	0.681448857
ube2i(1of2)	-0.311822524	0.528964491
ube2i(2of2)	0.743304903	0.279564464
ube2k(1of2)	0.757466127	0.393962338
ube2k(2of2)	1.031755925	0.415066556
ube2l3(1of2)	-2.353268429	0.408201366
ube2l3(2of2)	-0.509160685	0.371355917
ube2n(1of2)	-2.781364243	0.417187158
ube2n(2of2)	-1.868311434	0.492925166
ube2r2	0.659574786	0.499254938
ube2s	-0.803154733	0.348723267
ube2v1	-0.707184577	0.457076839
ube2v2	1.284416764	0.442362975
ube3a(2of2)	-0.767000047	0.334126901
ubl3(2of2)	-0.005715596	0.571599891
ubn2(1of2)	-0.20604464	-0.426316938
ubqln4	0.695303588	0.487195752
ubxn1	-0.45216356	0.425158507
ubxn4	1.479294114	0.28013732
ubxn7	0.874746583	0.507885947
ucp2(1of3)	NA	-0.563505701
ufd1l	-0.353413782	0.402100396
ugcg	0.16674236	-1.366308375
uhrf1bp1	0.067026201	-0.281480489
uhrf2	0.159251183	-0.412865481
ulk2(1of2)	-1.572742722	-0.69186045
umps	-0.262789177	0.421760342
unc119b(1of2)	-0.851105458	1.872635844
unc13b(1of3)	0.314216252	-0.458880795
unc13c	-0.34665244	-0.48192869
unc93a	-0.384548033	-0.43363594
upp1	-0.120582992	-0.725764508
uqcc1	0.753371174	0.313117308
uqcr11(2of2)	0.831851528	0.328424305
uqcrfs1	-0.459172678	0.398555801
urb1	-1.987358053	-0.462584347
urb2	1.781614941	-0.279101907
use1	-0.358927409	0.374997125
usp11	0.709971171	-0.96684715
usp12(2of5)	0.701680014	0.378963753
usp14	-1.001406033	0.312661606
usp24	-0.795657054	-0.38280331
usp3	0.306712974	-0.284018369
usp30	0.144980651	0.333944002
usp34	-0.39475998	-0.450778104
usp43(2of2)	-0.968952313	-0.770104587
usp45	0.362290744	0.368784005
usp47(3of4)	0.114614714	-0.30981421
ust	1.495946308	0.351214386
uxt	1.53675245	0.333578833
vamp3	-0.06576984	0.408614672
vamp4	-0.114397334	-0.326889819
vamp7	1.299785127	0.354212244
vamp8	0.382538981	0.438358658
vapa	0.442060506	0.475014485
vapb(2of2)	1.019095971	0.494681463
vat1(2of2)	-2.378251054	-0.681655084
vat1l(2of2)	-2.522935933	-1.673367595
vbp1	0.139360094	0.354496106
vcan(4of4)	-2.58641489	-0.44970821
vdac2(1of3)	-0.243117114	0.409813239
vdac2(2of3)	-0.538722241	0.498592254
vdac2(3of3)	-3.154773674	2.287289208
vegfb	-0.775122566	-0.817860893
vezf1	-0.729094426	0.369587362
vgf(2of2)	2.181457339	-2.557023562
vgll1	1.432955929	1.011166305
vgll2(1of2)	-0.722429815	0.706814687
vgll2(2of2)	0.556020969	0.554771826
vgll3	1.007997447	0.696826578
vgll4(1of3)	0.298796677	0.415067851
vgll4(2of3)	1.010435153	0.540114818
vhl	0.720809737	0.476847952
vimp	1.008042557	0.373091478
vit	-1.057204212	-0.632289036
vpreb1(2of2)	NA	-0.645969066
vps11	-0.802297108	0.502672795
vps13a	-0.059293944	-0.474344244
vps13b	-0.192225065	-0.618294648
vps13c	-0.784000708	-0.472001564
vps25	0.157075821	0.428368748
vps26a	0.725908137	0.470213783
vps26b	-0.020635265	0.291424384
vps28	-0.133350388	0.627104523
vps33b	0.009247404	0.352081115
vps35	0.633496854	0.332609371
vps37b(1of2)	0.21715438	0.416047754
vps4b(1of2)	0.635315916	0.488550852
vrk3	0.068781758	0.444043382
vsig10l(1of3)	0.723864514	-0.428262587
vwa2	-1.126326022	0.642184961
vwa5b2	-0.109412919	-0.757175926
vwa9	0.032182242	0.326941803
vwc2(2of2)	NA	-0.907434273
wasf3(4of4)	0.399863439	0.407357886
wasl(4of4)	-0.440147367	-0.387280184
wbp11	0.532605766	-1.344927301
wbp2(1of2)	1.509127083	0.436241627
wbp2(2of2)	2.357072799	0.581029097
wbscr17	-0.907557288	-0.71571723
wbscr22	0.724708435	0.388404911
wdfy3(1of2)	-0.924289387	-0.411631434
wdr12	0.754314889	0.335603313
wdr20(1of3)	-0.0342773	0.484651326
wdr26	-0.203460274	-0.362083572
wdr27	4.08558934	-0.625681997
wdr31	-0.962882126	-0.411102328
wdr4	1.841327863	0.355948255
wdr44	0.191803687	-0.347765638
wdr45	1.590005788	0.36594149
wdr54	-0.71063785	0.493292869
wdr6	-0.014486675	-0.454422262
wdr60	0.115227144	-0.463472744
wdr70(1of2)	0.290399785	0.355916236
wdr82	0.07689211	0.426794685
wdr89	0.705476647	0.439815737
wipi2	1.220848691	-0.425072559
wnk1(1of2)	0.123540028	-0.40474427
wnt10a	-0.406778402	0.534459938
wnt5a	-1.072411299	0.608531508
xcr1(4of4)	1.737468702	0.458378015
xiap	1.91240233	0.574072079
xkr7(2of2)	2.051082056	-2.788954477
xpc	-0.075980775	-0.387320664
xpnpep1(2of2)	-0.34529398	0.292214325
xpnpep3	-0.828573461	-0.89567323
xpo4(1of2)	-0.681809835	-0.594874981
xpo7	0.180967988	-0.362524116
xpr1(1of2)	-0.54362758	-0.424807285
xpr1(2of2)	-0.179835517	-0.502977378
xrcc4(1of2)	-0.655866564	-0.751317631
xrcc4(2of2)	-0.098329235	1.117131342
xxylt1	0.121426726	0.427040799
xylt2	-0.107393778	0.411849485
ybx2	0.934108115	0.475333372
yipf5	1.882022395	0.283335964
yipf6	0.517301221	0.340480316
ykt6	0.044991771	0.602224457
ypel3	1.38969573	0.730529331
ypel5(2of2)	1.017723662	0.589911592
ywhab(1of3)	0.236444474	0.383162457
ywhab(3of3)	-0.977261784	0.478160857
ywhae(1of2)	-0.360641708	0.303862858
ywhae(2of2)	-1.14208346	0.459720089
ywhaz(2of2)	-0.660820216	0.605516641
yy1(2of2)	0.165622032	0.498622285
zak(1of2)	0.613153753	-0.531738668
zar1(2of2)	4.874987517	-0.867607889
zbed1(5of6)	0.820029534	0.413770086
zbed4(16of38)	-0.395862145	-0.554070442
zbed4(19of38)	0.125942954	-1.05348971
zbed4(1of38)	-0.74584305	-1.034993623
zbed4(31of38)	-0.554015813	-0.509730166
zbed4(36of38)	0.722654773	-0.414147443
zbed4(38of38)	0.349862379	-0.41570596
zbed4(6of38)	0.398906372	-0.546161607
zbed4(8of38)	0.442756059	-0.653503024
zbed5(8of11)	-0.656175539	-0.364435204
zbtb2	0.953045724	0.347120088
zbtb26	0.670060475	0.350430129
zbtb37	-0.478636917	-0.576484996
zbtb48(1of2)	-2.268865421	-0.619768697
zbtb8b	0.192854678	0.47554034
zc3h12a(1of3)	0.51710707	0.650213453
zc3h12a(2of3)	-0.926587434	-0.426359509
zc3h12b(2of2)	0.000730191	-0.418829877
zc3h13	-0.635623408	-0.704148831
zc3h15	-0.470592868	0.371746979
zc3h18	-0.17789346	-0.364912005
zc3h4(2of2)	-0.367830968	-1.029870879
zc3h6(2of2)	0.707034412	-0.322089824
zcchc2	-0.612546699	-0.847043618
zcchc24(2of2)	-0.761416897	-0.369621399
zcchc6	0.392199666	-0.50245923
zcchc7(1of2)	0.043193536	-0.430287105
zcchc9	0.859064229	0.564865624
zdhhc12(2of2)	-0.008621691	-0.659422084
zdhhc13	0.484597516	0.371193135
zdhhc14(1of2)	0.814855823	0.588079046
zdhhc16(1of2)	-1.177353468	-0.627805664
zdhhc18(1of2)	1.014803508	-0.33481066
zdhhc2(2of2)	1.005138429	-0.445340179
zeb1(2of2)	-0.272668882	-0.333254391
zfand2b	0.279150395	0.338499319
