id	fc
rab1a(2of3)	-0.45
atp6v1c1(1of3)	0.69
dip2b(1of2)	-0.58
fbxw7(2of3)	-1.22
flrt3	-0.55
dmgdh	5.9
ppp1r13b(2of2)	-2.87
rpl22(2of2)	-0.46
phka2	-5.74
pdgfra	-0.6
smg9	0.95
LOC107393534	-2.18
ccdc61	-0.8
ddit4l(1of2)	-2.09
dio1	-2.75
mat2a(3of3)	-3.47
uba5	-0.6
polr2f	-0.47
cfap20	-0.53
isyna1	-0.57
pgam1(2of2)	0.74
urb2	0.55
cep290(4of5)	0.46
adamts15(1of2)	1.48
adam10(2of3)	-0.5
ccnj(1of3)	-0.52
fam109a(3of5)	2.94
sh3gl1(1of2)	-0.45
fzr1(2of2)	-0.53
cchcr1	-0.54
rbpms	-0.66
ksr1	-0.74
gmcl1	-0.56
atp6v0e1(2of2)	-0.55
wnk2(2of2)	1.83
cacna1h(1of8)	-0.955
sssca1	-1.195
LOC107385880	0.755
golim4	-2.0949999999999998
ppp1r9b(2of2)	-0.51
gspt1(2of2)	1.09
efnb2(2of3)	1.08
cln5	0.98
atf7ip(2of2)	-0.45
LOC107396511	0.43
timm13	-0.58
znf568(10of15)	-0.49
tox	-0.49
trmt12	-0.55
hdlbp(2of2)	0.52
lsm12	-0.47
mpv17l(2of2)	-3.7
slc15a2	0.63
tmem150a(1of4)	1.68
golm1	-0.52
dmbx1(2of3)	-1.36
hprt1(2of2)	0.58
hoxb5	-0.95
hoxb13	5.88
cenph	-0.67
drc1	-5.03
usp45	-0.49
stk3	-0.53
tomm20(1of2)	-0.24500000000000002
enpp1	-1.31
hmgn5	-0.47
slc10a3	-0.57
ctns	-0.63
pde4dip(1of3)	-1.46
s100a1(1of3)	1.85
antxr2(1of2)	-2.08
mpv17l(1of2)	3.68
whsc1	-0.77
rhoa(3of5)	-0.45
cldn3(1of2)	-2.42
sfxn1(1of2)	-0.52
lingo1(1of4)	-3.88
ciz1(1of2)	-0.63
cyb5a	-0.59
snx15	-0.6
tmeff1(1of2)	-0.12000000000000001
tbk1	2.715
cab39l	-0.47
mau2	-0.5
clu	3.77
slc1a3(3of3)	0.9
LOC107374917	-0.5633333333333334
rims2(1of4)	-1.29
rnf215	0.73
phlda1	-0.99
LOC107379328	0.61
dkk2	-1.48
timm9	-0.5
tex261	-0.47
cmc2	0.54
ptger3	-3.41
tet3(2of2)	-1.3275
pex1	0.15500000000000003
hdlbp(1of2)	2.6950000000000003
sympk	-0.56
dnajc25	-0.57
znf510	1.5999999999999999
cops6	-0.59
etl4(2of2)	-1.1783333333333335
pacs1(2of2)	-0.52
tmed10	-0.56
gfra2(4of4)	-5.72
opn4(1of6)	-3.86
otor	3.27
rad21(1of2)	-0.43
trim2(3of3)	2.13
pm20d1	0.51
b2m(1of2)	0.64
zhx3(2of2)	-0.52
srrt(1of2)	-0.45
brd2(3of4)	-0.05000000000000002
tmbim6	0.43
vopp1	-2.58
hipk2(6of6)	-0.52
ado(1of2)	-0.56
LOC107374568	0.56
c7orf60	-0.61
LOC107382775	0.53
fbxl5	0.49
cadps2	-1.29
hacl1	0.65
brinp3(2of4)	-2.67
slc1a7(4of5)	-3.85
dusp16(1of2)	0.76
esyt1(1of2)	0.57
LOC107390539	-5.68
pcmtd2	0.53
mvp	0.52
tmx2(2of2)	-0.47
npm3	-0.56
cbr1(1of3)	-2.61
sigirr	1.02
LOC107379767	-0.8
sema4b(1of2)	-0.32000000000000006
akna(2of2)	0.58
zswim5	-0.49
snapc1(2of2)	-0.61
rybp	1.08
ube2v1	-0.46
ndrg2	1.42
yme1l1(1of2)	-0.49
dnajc28	0.89
ezh2	-1.4
ext2	-0.44
pias1(1of2)	-0.48
mybbp1a	0.51
twist2(2of5)	0.66
fam57b(3of3)	-1.29
nme5	-2.19
LOC107385567	-2.52
micu1	-0.715
onecut2(4of4)	-3.03
wrnip1	-0.86
zfand5(3of3)	-0.52
tcf4	-0.535
ctsz(1of3)	0.75
zfp830	-0.46
map3k3(2of2)	-0.6
chst12(2of3)	0.125
atp5a1(1of2)	-0.49
lyst	-0.065
kiaa1191(1of2)	-0.83
dnaja3(2of2)	-0.53
ap4b1	1.615
LOC107374890	0.755
atp6v0c(1of3)	-0.47
chst11(2of3)	-0.86
taz	0.71
chchd7	0.6
eef1a1(1of5)	-0.44
tfap4(2of2)	-0.47
mtfp1	-0.5
madd	0.44
actr1b	-0.44
cldn4(13of19)	1.46
peak1(2of2)	0.57
kiaa0907(2of2)	-0.45
cct8	-0.45
ppp2r5d(2of2)	0.58
s100a16	-0.93
gadl1(2of2)	0.45999999999999996
ddit4(2of2)	-5.65
crb1(4of4)	-5.65
hyal2(1of5)	-0.63
LOC107395167	1.27
snx1(2of2)	-0.905
oaz1(1of2)	-0.45
prkci	-0.53
aifm1(2of2)	-0.51
pabpn1(1of2)	-1.1500000000000001
hist2h2be(9of12)	-1.16
zfp36l1(1of5)	-2.69
slc22a13(5of6)	0.39999999999999997
dab2(1of2)	-1.56
tm7sf2	-1.48
lepr	1.76
fam206a	-0.53
cfap52	2.995
ubb(1of3)	-0.47
psmd13	-0.55
nudt21	-0.47
foxl1(2of2)	-3.83
ypel5(2of2)	0.5
plcd1(1of2)	-2.585
neurog1	-0.81
zscan22(4of6)	1.425
ihh(1of2)	1.6
col1a1(2of2)	-1.33
ing1	-0.42
nfyb	-0.49
capza2	-0.405
mesdc2	-0.55
brd1(1of2)	-0.48
epb41l4b	0.72
camsap1(2of2)	-3.68
rpusd1	-0.59
c1ql3(4of6)	-1.18
bmpr1b(2of2)	-0.68
ugt1a1(2of2)	2.11
tbcd	-0.45
zdhhc17	-0.45
gjc1(1of5)	-0.95
rin2(3of4)	3.1266666666666665
hras(2of2)	-0.44
LOC107375217	1.19
vgf(2of2)	0.52
lysmd2	0.295
meis3	-0.43000000000000005
scly	0.48
vdac2(1of3)	-0.45
ttc28(2of4)	-0.77
xrcc4(2of2)	0.55
dlx2	-1.14
hs3st3b1(1of4)	-2.835
vegfa	-0.81
LOC107391403	-5.63
isl2(1of2)	-2.75
srebf1	-0.43
dclre1b	-0.48
arpp19(2of2)	-0.56
aqr	-0.47
cdc14a(2of2)	0.59
rassf8(3of3)	5.82
LOC107379082	0.65
fdx1l	-0.53
lsm8	-0.43
ppef2(1of3)	-0.57
akap12(1of2)	-0.27999999999999997
ccdc127	-0.455
foxd1(2of3)	-1.12
LOC107376529	-2.58
acsl1	-2.83
gja10(1of3)	-1.1
LOC107394807	0.71
syne1(1of2)	-0.52
pnpla7(2of2)	0.69
bach1(1of2)	0.54
myl1(1of2)	-2.91
LOC107384709	-0.43
mrpl51	-0.52
eif3k	-0.645
znf235(102of148)	1.02
pitpna(2of2)	-1.8000000000000003
nemf	-0.5
LOC107381253	3.205
nrd1	0.47
eaf1(1of2)	-0.49
haus3	0.24
mettl25	-2.29
p2rx1	5.14
qsox1	-0.95
slc25a29(2of2)	-0.45
abhd3(1of2)	-5.95
tspan18(1of2)	-0.56
pdpn	-2.88
ttc39b(1of2)	-1.23
fance	-0.73
tfpi2	-5.61
trnal-uag	0.6399999999999999
zfp518a(1of2)	0.46
ppp2r5c	-0.51
mb21d2(1of2)	-1.225
zgpat	-0.65
aqp11(2of2)	-1.38
ulk1(1of2)	0.47
nmt2	-0.44
LOC107383136	-5.6
nod2(2of2)	0.69
pax2(2of2)	-1.8249999999999997
ncf4	-5.6
trnat-cgu	0.465
slc35f6	0.49
osbpl10	0.76
dusp28	0.24999999999999997
tmem115	-0.43
cxcr3(1of3)	-0.84
ldlr(1of2)	0.74
rfc5	-0.51
frk	-1.67
kif1a(1of2)	-1.75
nuak1(1of2)	-0.61
c9orf78	-0.48
peli1(2of3)	0.76
ech1	-0.47
znf235(98of148)	-0.7
rps6	-0.47
osbpl1a(1of3)	0.59
kdm7a	-0.52
trafd1	-0.46
h2afv	-0.45
dnah3	0.62
rcbtb2	-0.66
LOC107375165	-0.79
fancf	-0.74
wdr34	-0.54
jtb	-0.47
wsb1	-0.44
LOC107385501	0.47
ptprd(3of5)	-0.62
znf292(2of2)	-0.5
slc38a4	-1.055
eef1a1(3of5)	-0.68
ensa	0.47
ssr1(1of2)	0.82
LOC107388783	-1.06
tmem56(1of2)	0.64
nudt8	0.57
hist1h4c(7of12)	-0.76
elmod2	-0.52
atn1	0.58
trim8(1of2)	-0.43
phb2	-0.47
lig3	-0.56
c7orf26	-0.57
cdk17(2of3)	-2.3899999999999997
klf4	-0.66
gcc1	-0.27999999999999997
ogfrl1(2of2)	-5.59
get4	-0.47
zbed1(3of6)	0.595
med16	-0.47
flnb	0.48
socs5(2of2)	-0.48
bad	-0.47
fam181a	-0.79
mrps14	-0.62
arl11	-5.58
mast3	-1.57
snrnp27	-0.42
ube2m(1of2)	0.95
mcm7	0.44
kctd12(1of2)	0.58
dnai1(2of2)	2.15
nsl1	2.6399999999999997
fbxw4	0.46
ube2z	0.49
gapdh(1of2)	-5.58
chrnb4	-5.58
dhx8	-0.43
kdm8	-0.51
fut11	-0.67
dynll2(2of3)	-0.49
sumo1	-0.46
pofut2	0.45
eci2	-0.24000000000000002
b3galnt2	-0.7
dnajb4	-1.08
gzf1(2of2)	-1.19
alx4(1of2)	-1.34
gosr2	-0.52
gprc5b(2of2)	-0.55
nab2	-2.62
hmx2(1of3)	-1.66
npm1(1of2)	-0.44
dnmbp	-0.21666666666666665
srpr	-0.5
myo5a(2of2)	-2.02
ncoa5(1of2)	-0.42
mut	0.44
cuta(2of2)	0.47
kif5b(3of3)	-0.45
tagap	0.96
pgm2	-0.91
picalm(1of3)	-0.42
zfp330	-1.55
r3hcc1	-0.74
apcdd1(2of2)	-2.8
bphl	1.07
kiaa0907(1of2)	-0.51
usp22(1of2)	-0.46
prdm15	-0.86
l3mbtl2	-0.675
mfap2(1of2)	-3.49
spc24	-0.68
LOC107395104	-2.11
cldn8(4of4)	-2.76
fnbp1(1of3)	0.72
l3hypdh	-0.94
rgs17	-0.61
pgrmc2	-0.44
ptch1(2of2)	-0.03
mpv17	-0.68
LOC107394443	-5.56
adamts18	-3.7
mapk12(3of3)	-0.86
znf569(7of12)	-0.05000000000000002
atg12	0.54
ndfip1(1of2)	-0.46
itga6(1of3)	-0.92
apcdd1(1of2)	-1.4
syncrip(1of2)	-0.42
cry1(5of5)	0.59
nucb1	-0.46
zdhhc20	0.54
rad23b	-0.54
dpp6(1of3)	1.52
gusb	-0.48
chrnb3(1of2)	-5.56
suox	-0.61
bcl10	-1.04
dchs1(1of3)	-2.28
trim71	2.472
nlrc3(2of24)	1.03
swi5	-0.59
zfp821	-1.11
LOC107374671	-0.79
gata3(2of2)	-0.54
psmb2	-0.44
slc7a10(1of3)	-4.5
adamts16	-2.5149999999999997
znf112(2of5)	0.55
hoxa2(1of2)	-0.46
rhob	0.45
ankrd13c(2of2)	-0.63
tmem64	0.45
zp3(2of19)	-5.55
lurap1l	-2.3200000000000003
bola2	0.55
fam91a1	-0.43
tnpo2(1of2)	1.58
galnt12	0.53
zbtb14(1of2)	-0.42
ern1(2of2)	-1.6033333333333333
ica1	-1.68
cables2(2of2)	-0.64
LOC107381247	-5.56
mfsd9	-1.88
reps2	-1.97
rax(3of3)	-5.54
cdk8	-0.57
ctdspl(1of2)	0.61
jade1	1.3466666666666667
stk38	-0.54
mmp2	-1.52
txnl1	-0.45
socs1(1of2)	1.0
apln	-2.51
pygl	0.73
ext1(1of4)	0.79
set(1of2)	-0.52
llgl1(2of2)	-0.44
LOC107382646	0.53
wtap	-0.41
stx6(2of2)	-0.09
zfp64	0.8733333333333334
scamp2(2of2)	0.96
pbxip1(2of2)	0.44
vcl(1of2)	-5.54
cdca4(2of2)	0.68
usp47(3of4)	-0.5
nup155	-0.42
sertad2	-0.67
pnpla6	0.42
arg2	1.22
rps27(1of3)	-4.05
LOC107379785	-3.3
gltscr1(2of2)	-1.14
kif2a(1of2)	-4.81
bub1b(1of2)	-0.56
sirt7	-0.47
cdk7	-0.44
tns3(1of3)	-0.595
znf235(4of148)	1.27
sowahc(5of5)	1.23
gtf2f1	-0.53
ptpn2(2of2)	0.22999999999999998
cntn1(1of2)	1.25
ogt	-0.41
foxc1(1of2)	-0.61
slc25a44(1of2)	0.49
med23	-0.48
LOC107397031	5.72
LOC107374140	0.43
ppan	-0.42
lrp8(2of4)	1.58
znf235(17of148)	0.5166666666666666
prdm2(2of2)	-0.865
tbx3	-1.16
tmed7	-0.5
gdf11	-0.9
golt1b(2of2)	-0.195
nxph1(4of4)	-2.56
nfatc3(1of2)	0.54
hmcn1(5of8)	-0.9
gpr85	-3.68
cnot3(1of2)	-0.46
znf235(28of148)	0.51
ccnd1	-2.15
hcn4(2of4)	-5.52
usp43(1of2)	-1.19
LOC107394872	-5.61
pacsin2	2.6550000000000002
ccnk	-0.44
higd2a	0.65
dpysl3	-1.02
c3(1of4)	5.68
syk	-2.2
gcfc2	0.49
gnaz	-1.73
ttn(1of4)	-1.69
mkl2(1of2)	3.67
snx13	0.45
fads2(1of4)	-5.52
dusp6	-0.41
kansl1l	2.45
LOC107382229	-3.98
gla	1.16
tasp1	-0.6
antxr1(1of4)	0.61
ache(1of2)	-0.66
fbxo43	-1.71
pole4	0.48
sdhaf1	-0.525
tmem150a(3of4)	-2.27
erbb3(1of2)	-5.52
nde1(2of2)	1.09
slc35d3(2of2)	-4.46
srprb	-0.49
alyref(1of2)	-0.49
gfra1(3of7)	-0.88
lrfn5(1of2)	-3.8
slc38a3(1of4)	1.6
arhgap1	0.42
slc2a8	0.68
kif21b	0.43
tspan31	-0.48
dda1	-0.43
zdhhc14(1of2)	0.5599999999999999
cdcp1(2of2)	-0.15999999999999992
prlr(1of2)	-1.61
zmym2	-2.185
ogfrl1(1of2)	-1.86
ssbp3(3of3)	-0.45
dnajb14(1of2)	-0.47
zbtb37	-0.54
smap1	-0.43
trmt61b(2of2)	0.63
abcg1(2of2)	0.8150000000000002
ctsk(1of2)	-5.5
adamts14	-5.51
c21orf91	-0.42
klhl36	-0.5
rbm4b(3of4)	-0.48
hdac5	-0.6000000000000001
irf5(1of2)	-0.57
hmcn1(8of8)	-1.8
sema3d	-3.7466666666666666
sobp(2of2)	-1.85
LOC107378631	1.195
nploc4	0.8325
mocs2	0.84
ap2m1	0.36000000000000004
pdia6	-0.52
nlgn3(3of3)	-3.91
serp2(2of2)	0.009999999999999934
gadd45a(2of2)	-0.79
slc41a1(1of2)	0.71
ltv1	-0.51
LOC107384196	-3.26
gm17296(2of2)	-0.55
lrrc8a(2of2)	-0.48
angptl7	-5.5
plxdc1(1of2)	0.45
gdap1	-5.49
LOC107383228	-5.5
tcf7l1(1of4)	-2.135
osgepl1	-0.65
msl3	-0.675
vps33b	-0.58
klhl28	-0.41
rbm17	-0.45
samd8(2of2)	0.7
arhgef18(2of2)	0.97
dexi	0.73
LOC107382391	0.47
ctps1	-0.51
epn1(1of3)	0.47
wnk1(2of2)	0.45
pcyt2	0.45
hhatl(1of2)	-3.6
cpped1	-0.81
kank1(2of3)	-0.86
mlf2	-0.42
slc25a35	-0.61
rbm34	-0.46
sfpq	-0.48
qrich1(2of2)	-0.43
gdpd2	-5.47
ak1	-1.64
pias4	-0.45
itga11(3of3)	-5.47
LOC107395020	-1.07
ccni2	-0.43
cstb(1of3)	0.58
rpp40	0.63
plekha7(2of3)	-1.39
unc119b(2of2)	-3.56
LOC107382215	-0.5800000000000001
ncam1(2of3)	0.82
cldn11(2of2)	5.67
cenpf(1of2)	-0.43
lxn	1.05
neurod4(2of2)	-1.68
olig3(2of2)	-3.99
rps19	-0.41
tsc22d1(1of2)	-0.05499999999999999
rps21	-2.8449999999999998
LOC107383928	-0.9450000000000001
setdb1(3of4)	-0.4
fam122a(2of2)	-0.52
tcea3	0.65
emilin2(2of2)	-1.43
znf728	-0.44
bub1b(2of2)	-0.59
mia3	-0.16999999999999998
hdac7(1of2)	-2.1399999999999997
nptx1(2of2)	-4.15
tpm3(3of4)	-0.5766666666666665
trmu(1of2)	-0.56
chst5(2of5)	0.66
esrp1(2of2)	1.08
lgr6	-5.46
ubn2(1of2)	2.855
rexo4	-0.59
zbed1(5of6)	0.43
syne2(4of7)	-3.23
wls	-0.43
znf235(1of148)	-0.33
gale	-0.92
c8orf33	5.63
c9orf69	-0.68
psmd12	-0.48
cep83	-0.42
gldc	-2.3000000000000003
acsl4	0.51
hoxa5	-0.46499999999999997
mapk13	2.5749999999999997
znf235(35of148)	-0.47
nfatc3(2of2)	-0.51
LOC107376787	2.87
crat(2of3)	0.46
lrrc47	0.47
map3k4	0.41
pdia3(1of2)	-0.47
fzd9	-0.62
atp6v1e1(1of2)	-0.66
trnas-gcu	-0.705
echdc1	-0.62
tgfbr3(2of3)	-1.08
srsf3(2of2)	-0.165
LOC107395089	-0.61
mrps22	-0.55
sox17(3of3)	1.02
spint2	0.9
gnb2l1	-0.43
rabl6	-0.265
trim59	-0.16499999999999998
nup107	-0.51
c1orf74(2of2)	-0.67
axl	-0.49
kctd4	5.61
sfrp5(2of3)	-4.35
trnai-aau	0.5740000000000001
epha7(1of2)	-1.8
LOC107392332	-0.89
med30(2of2)	0.61
rnf34(2of2)	-4.81
dgki	-2.705
LOC107375255	-0.57
ell2(2of2)	-0.52
LOC107392898	-1.42
itpa	-0.85
foxn4	-5.44
fgfr3	-0.275
mob3c	0.74
sall4	0.305
dmbx1(3of3)	-4.8
pcnxl4	-0.46
commd9	-1.11
acvr2b(1of2)	-0.42
alx4(2of2)	-1.8
shtn1(2of3)	-2.48
ppil4	-0.41
hyls1	-0.49
c9orf40	0.58
ndst1	0.42
csdc2(1of2)	0.69
med15	-0.45
rps6ka3(2of2)	-0.32000000000000006
gnmt(2of2)	0.79
slc30a4	-3.45
cbx8(2of2)	0.7250000000000001
mpdz(1of3)	-0.5
ube2l3(1of2)	-0.47
hist2h2ab(8of10)	1.51
hs3st3a1(1of2)	-1.8033333333333335
ing2	-0.73
il1rap(2of3)	-0.65
gpr108	-0.45
sirt2	-0.53
LOC107377442	-0.4
sec11a	-0.43
LOC107393871	-0.87
h2afx	-0.41
cmip	0.45
minpp1(1of2)	2.915
tox4(1of2)	-0.42
e2f3(2of3)	0.62
rnls	5.59
rab7a(3of3)	-0.42
prpf19	-0.45
fam83g(1of2)	-0.58
fam184a(2of2)	-3.52
hbg2(2of4)	3.22
atp6v1a(1of2)	-0.63
inpp4b(1of2)	-3.57
dapk1	0.47
akap13	0.46
hibadh(2of2)	-1.91
rab11fip3(1of3)	0.45
rlf	-0.42
svip	0.41
olfml2b(1of2)	-2.06
LOC107393714	-3.12
LOC107375874	-4.81
slbp(1of2)	-0.42
immt	-0.59
neu1(1of2)	0.77
chn1(1of2)	0.43
eps15(1of2)	0.44
dnajc5(1of4)	-0.48
plpp3(2of4)	-0.41
exosc2	-0.43
uba3(2of2)	-0.65
arid5b(1of2)	-0.405
LOC107393870	-3.4749999999999996
nlrc3(22of24)	-1.48
trnag-ucc	0.09999999999999998
smim12	-0.6
lgr4	0.43
ppp1r42	-1.11
mycbp(2of2)	0.58
cdk5r1(1of3)	-2.25
calm3(1of4)	-0.37
hspb1(3of3)	1.2874999999999999
hypk	-0.5
phox2b	0.2799999999999999
rassf1(2of2)	-0.315
sdf2(2of2)	2.165
synj1	-0.49
tspan7(3of4)	-0.39
fzd3(2of4)	-0.53
yipf3	-0.45
pmpca	-0.49
tmprss9(2of3)	-1.48
pcolce2(1of3)	-1.07
LOC107373406	0.67
popdc3	-0.92
cd84(2of2)	-5.41
hid1	0.93
ghr(3of3)	0.49
hspd1	0.47
ppp1r11	2.56
stx11(3of4)	5.57
csrnp3(1of2)	-2.38
sall2(1of2)	0.63
aco2(1of2)	-0.48
plxnd1	-0.79
thbs2(2of2)	-5.39
tmem62	-0.65
onecut2(2of4)	-2.4299999999999997
ivd	-0.5
mcf2l(1of3)	-3.235
rgn	-2.93
ilkap	-0.44
enc1(1of2)	-0.38
pde4b(4of4)	0.10750000000000012
lactb	-0.48
zfp511	-0.57
zbtb48(1of2)	-2.5149999999999997
nfkb2	-0.875
llph	0.45
zfp560(5of8)	1.415
arhgef6	-0.47
bnip3l(1of2)	0.5
mapk7	0.41
cdc42(3of4)	-0.53
lcn15	-5.38
ube2e1	0.43
alpl	-2.0
hbp1(2of2)	0.62
zfp407	0.49
slc8a3(2of2)	-1.65
tuba1c(8of10)	0.8433333333333334
jak2(3of3)	2.81
pex3	0.715
rasip1(1of2)	-5.38
man2c1	0.68
zc4h2	-0.52
rxrg	-0.65
rnaseh2a(2of2)	0.16000000000000003
prkaa1	-0.41
hla-a	-2.33
zc3h15	-0.38
LOC107389947	0.54
crkl	-0.41
klhl15	-0.42
uba2	-0.45
fgf4	-1.535
prss23(1of2)	1.13
cacna1g	1.83
gps1	-0.5
sertm1	1.84
ripk4(2of2)	0.89
mark3(1of2)	-0.41
znf235(2of148)	-0.32
cobl	-3.04
tnnc2(1of2)	-2.46
slc26a2(2of2)	0.54
rab37	-1.67
ksr2	-3.2
insig2(1of2)	-0.51
tbc1d24	-2.54
LOC107384362	0.93
bbs4	1.35
rbck1(1of2)	-1.13
sox1(1of2)	-1.4
zfp787	-0.46
slc25a42(2of2)	-3.3100000000000005
senp7(1of2)	0.4
stil	1.24
tiam2(2of3)	-4.8
atp6ap2	-0.41
carkd	0.47
dgcr8	-0.4
fibp	-0.58
ap3s1	-0.48
dst(2of2)	-1.5599999999999998
dyrk1a	-0.42
dock8	-1.58
epas1(1of2)	0.73
rbm45	-0.39
LOC107381866	1.26
ubxn6	-0.41
slc9a6(2of2)	0.47
megf10(1of4)	-1.7
ocln(2of4)	-0.81
golga2	0.86
LOC107383424	2.21
tbc1d5	0.42
pomt2	-0.52
march5(2of2)	2.77
foxd3	-1.4700000000000002
trnaq-uug	0.26
dnajc7(1of2)	-0.42
yipf5	-0.42
znf235(104of148)	-0.49
pex12	-0.52
samd13	-0.54
cartpt(6of6)	-0.77
bmp3	-0.06333333333333331
ss18l1	-5.35
ocln(4of4)	1.08
kif16b(2of2)	-0.51
nadk2	2.36
btf3l4	-0.46
mtdh(1of2)	-0.44
vps16(2of2)	-0.395
cers2(3of5)	-1.24
pbdc1	-0.52
nsun7(1of2)	-3.57
erp44	-0.46
ints1	-0.5
golgb1(1of2)	-0.48
snai2(3of3)	-0.53
zfr(1of3)	-0.47
prpf18	-0.4
gh1(2of2)	-0.42
alg5	-0.66
arhgap29(2of2)	0.05666666666666672
dnlz	-0.53
strip1	-0.44
gtpbp1(1of2)	-0.42
tra2b(2of2)	-0.39
tnnt3(2of3)	-5.34
lrp8(4of4)	-0.71
zscan29(3of9)	-0.44
pard3b(3of3)	-1.69
cetn2(2of2)	0.53
cfl2(3of3)	-0.45
u2af1(1of2)	-0.44
ergic3	-0.5
kazn(3of4)	-5.34
fam160a1(2of2)	4.91
bmp7(2of5)	-0.76
tmem203	-0.52
tmem200c(1of2)	-2.32
eif2d	-0.59
dtx4(3of3)	1.36
LOC107382354	1.025
mcm10	-1.475
rpp38	-0.63
vwde(3of3)	0.74
isg20l2	-0.39
LOC107397355	-0.79
gareml	0.7
slc26a5(2of2)	-0.59
exoc5	-0.5
rps23	-0.46
cep120	-0.17500000000000004
mrpl38	-0.42
camk1d(3of3)	-0.95
lrrc3b(1of3)	-5.36
pax5	-3.5900000000000003
dio3(1of2)	-1.53
ptprm(2of5)	-2.76
plekha5(2of2)	-0.59
scamp1(2of2)	-0.4
phrf1	-0.46
gadd45gip1	-0.44666666666666677
fmn2(3of4)	1.18
dusp18	0.52
wipf3	2.06
slc4a7	-5.37
klf7(2of2)	-0.74
tmem167a	0.4
kiaa0895l	-0.54
znf235(142of148)	-0.3925
twist2(1of5)	-1.055
hibch	-0.62
antxr1(4of4)	0.49
isca2	0.44
epb41l1(1of2)	-3.85
zfp710(2of2)	-1.9
LOC107382180	-2.6
ppl	1.14
chtf18	-0.63
klhdc8b	-1.25
exosc4	-0.47
znf3(3of3)	0.69
dgkb(4of4)	-5.33
LOC107378030	1.7
LOC107379555	-1.62
cntln	-0.39
sdr39u1	1.05
cox18	0.06
tor1aip1	-0.45
smg7	2.12
cep78	-0.5
rad54l2(2of3)	-0.43
slc22a5(3of3)	-5.31
tmem184c(1of2)	-4.31
papd7(2of2)	-0.46
myocd(2of2)	-2.02
arl6ip5(1of2)	1.33
dcaf8	0.4
cbx4(1of3)	0.495
cstf1	0.46
adam23	-5.31
pvrl1(3of3)	-0.46
fxyd6(2of2)	-5.31
ramp3(1of2)	-1.71
trim3(2of2)	1.7699999999999998
dr1	-0.48
sf3b6	-0.38
slc6a13(2of6)	-2.25
adhfe1(2of2)	1.06
rps29	-0.39
fgd4(1of2)	0.32199999999999995
nudt4(1of2)	-5.32
pde4d(2of3)	2.705
jph1(2of2)	-1.18
erc1(2of3)	-0.44999999999999996
morc3(2of2)	-0.04500000000000001
atp1b1(2of2)	0.835
wnt9b	-2.28
camsap3(2of2)	-3.68
cfl2(1of3)	-0.43
nt5m	-0.47
nt5dc3	-0.64
zscan20(1of5)	0.67
steap3	0.75
sgk223	-0.37
tmsb4x(2of2)	-5.3
taok1(1of3)	-0.45
samd10(1of2)	-5.3
atp6v1g1	-0.49
ncbp1	-0.43
cyp2r1	-5.3
ywhaz(2of2)	-0.43
iars2	-0.5
plec(3of4)	0.24499999999999997
sdccag8(2of2)	-0.54
rpusd2	-0.46
trio(1of2)	-0.56
lpar1(1of2)	-0.58
rad51d	-0.44
tox2(2of2)	-0.54
itgb5	-0.4
calcoco1(1of2)	0.44
rtl1(2of17)	3.03
nrxn1(2of2)	-3.68
angptl3(2of2)	1.84
mical2(2of3)	-1.03
cdkl1(2of2)	-1.54
march2(2of2)	-0.43
rabgef1(3of3)	-0.38
khsrp(1of2)	-0.46
rpl19(2of2)	-0.4
ano10(3of3)	5.47
znf568(12of15)	-4.32
cdkn1c(2of2)	-3.33
c9orf3	-0.21000000000000002
c8orf34	-2.62
mtmr7(1of2)	0.64
ift43	-0.46
tob1(1of2)	0.38
hnrnpul2	0.45
pex13	-0.43
ccdc64(2of3)	1.9
cherp	-0.44
afap1	-2.745
rps6kc1	-0.4
actc1(3of5)	-5.28
ppp2r4	-0.55
b3glct(1of2)	0.53
gsx2	-3.45
prr36	-0.43
wdr45b(2of2)	-1.75
mmp17(1of3)	-0.8
fgf18(2of2)	-1.67
arl5b(1of2)	-0.45
rffl	0.42
ube2a(1of2)	-0.41
atf7(1of3)	-0.42
pdlim3(2of2)	-1.0
mmp16(2of3)	0.42
tnrc18	0.26
jag2(2of2)	0.45
ap5b1(1of2)	0.56
arpc3	-0.54
rasgrp1(2of2)	1.13
arap3	-1.51
ficd	0.43
papolg	1.325
scara3	-1.26
brd8(2of2)	-0.38
tmem59(2of2)	-0.97
kank1(1of3)	1.616666666666667
lamp1(2of4)	0.42
siah1	-1.335
grin2a(2of2)	-1.4400000000000002
tpst1(1of2)	-0.59
tmtc1	0.49
fam20c(6of6)	-1.48
shfm1	-1.75
zdhhc6	-0.45
zscan22(3of6)	2.35
des(4of4)	-2.53
rbm12b(1of3)	0.68
supt5h(2of2)	-0.39
cops7b	-0.4
pkp1(1of2)	-1.79
rad50(2of3)	-0.61
thbs3	-5.29
zfp516(2of2)	-1.615
clic4(1of2)	0.19999999999999998
rarg(1of2)	-1.8900000000000001
capn1(2of3)	-0.66
elp3	-0.49
LOC107380150	-5.27
dctn3	0.43
LOC107396898	1.01
adipor1	-0.47
ankib1(2of2)	0.45
six4(2of2)	-0.48
alg13(1of2)	-1.84
pgm3	-0.74
zfp703(2of2)	-0.52
tcf19	-5.0
slc37a3	-1.34
fbxo30(3of3)	-0.53
gprin3(2of2)	-4.0
LOC107376154	-4.965
rnf121(2of2)	-0.41
sox1(2of2)	-1.46
fam171a2	-0.46
