chr	start	end	id
chr10	1	2256	ccdc149(1of2)
chr10	2267	2951	cib1
chr10	5228	6901	neu1(1of2)
chr10	12139	16313	clspn
chr10	28462	31262	gpat4(1of2)
chr10	59734	60773	snx22
chr10	120517	121910	adssl1
chr10	242437	243225	rec114
chr10	485672	486607	tmem55a
chr10	972289	974641	ptdss1(4of4)
chr10	1946940	1948961	klf11(2of2)
chr10	3895911	3897888	nat16(1of2)
chr10	7793809	7796504	nlrc3(19of24)
chr10	15590323	15592835	asun
chr10	31183168	31190664	plekhg4(4of5)
chr10	62373842	62375180	tspan3(3of3)
chr10	124749032	124752536	lrrcc1
chr10	249501578	249503748	pias1(1of2)
chr10	499005336	499006850	golga7b(1of2)
chr10	998012196	998013424	LOC107383199
chr10	1996025630	1996028478	sept9(1of3)
chr10	3992054118	3992055166	grn(3of4)
chr10	7984109294	7984112796	tfap4(2of2)
chr10	15968222100	15968223696	prkag3(2of2)
chr10	31936445806	31936446390	impg2(5of6)
chr10	63872892206	63872892999	pbdc1
chr10	127745785215	127745788362	tmtc1
chr10	255491573587	255491575478	LOC107385096
chr10	510983149075	510983152821	celf3(1of3)
chr10	1021966301906	1021966302250	cd59(1of3)
chr10	2043932604166	2043932607929	fbxl20
chr10	4087865212105	4087865214889	ccr6(2of2)
chr10	8175730427004	8175730427554	mei1(3of4)
chr10	16351460854568	16351460855180	epha8(2of2)
chr10	32702921709758	32702921711044	pdhb
chr10	65405843420812	65405843431624	flnc(2of2)
chr10	130811686852446	130811686853217	ctrc
chr10	261623373705673	261623373708115	slc15a1(2of2)
chr10	523246747413798	523246747419280	astn1
chr10	1046493494833088	1046493494836054	fyb(1of3)
chr10	2092986989669152	2092986989672007	mvp
chr10	4185973979341169	4185973979342902	inadl(1of3)
chr10	8371947958684081	8371947958690112	zfp318(1of2)
chr10	16743895917374203	16743895917376049	naif1(3of3)
chr10	33487791834750262	33487791834755542	lpcat1(1of3)
chr10	66975583669505814	66975583669509882	arhgap24(1of4)
chr10	133951167339015706	133951167339019074	araf
chr10	267902334678034790	267902334678036215	LOC107377351
chr10	535804669356071015	535804669356073595	senp2
chr10	1071609338712144620	1071609338712146317	gimap2
chr10	2143218677424290947	2143218677424294995	spin1(4of4)
chr10	4286437354848585952	4286437354848589230	ctb-55o6.8
chr10	8572874709697175192	8572874709697180529	kcnb1(2of2)
chr10	17145749419394355731	17145749419394358140	glrb(2of2)
chr10	34291498838788713881	34291498838788714740	LOC107388171
chr10	68582997677577428631	68582997677577436253	slc16a7(2of2)
chr10	137165995355154864894	137165995355154866924	scara5
chr10	274331990710309731828	274331990710309732767	ccdc3(2of2)
chr10	548663981420619464605	548663981420619465916	rab27b(1of2)
chr10	1097327962841238930531	1097327962841238932892	klf9(2of2)
chr10	2194655925682477863433	2194655925682477865602	mib2(3of3)
chr10	4389311851364955729045	4389311851364955729420	fabp7(1of2)
chr10	8778623702729911458475	8778623702729911461922	slc8a1(3of4)
chr10	17557247405459822920407	17557247405459822922679	lrrc3b(3of3)
chr10	35114494810919645843096	35114494810919645845915	gpsm2(3of3)
chr10	70228989621839291689021	70228989621839291692519	pak6(2of2)
chr11	1	2374	ncf2(2of3)
chr11	2385	14448	kalrn(2of2)
chr11	16843	18047	unc13d(3of3)
chr11	34900	36451	LOC107376075
chr11	71361	73285	mapre3(2of2)
chr11	144656	147252	lpar6(2of4)
chr11	291918	296101	eps15(2of2)
chr11	588029	590906	anapc2
chr11	1178945	1179581	tube1(2of2)
chr11	2358536	2359530	areg
chr11	4718076	4722923	grm1(1of2)
chr11	9441009	9441243	psmb7(2of3)
chr11	18882262	18883780	nceh1(1of2)
chr11	37766052	37768042	ctsa(3of3)
chr11	75534104	75538541	sort1(1of3)
chr11	151072655	151074420	plcxd2
chr11	302147085	302147851	ncbp2
chr11	604294946	604296559	cabp1(1of5)
chr11	1208591515	1208595180	nlk(1of3)
chr11	2417186705	2417189852	dis3l2
chr11	4834376567	4834378135	cxxc5(2of2)
chr11	9668754712	9668756726	trim39(27of27)
chr11	19337511448	19337513839	efcab10
chr11	38675025297	38675026832	vgll3
chr11	77350052139	77350052801	mrpl32
chr11	154700104950	154700105504	acad11(2of3)
chr11	309400210464	309400212380	cdk19
chr11	618800422854	618800428492	sorbs1
chr11	1237600851356	1237600852700	ggct(2of3)
chr11	2475201704066	2475201707379	lin7c
chr11	4950403411455	4950403411924	pin4
chr11	9900806823389	9900806824869	tspan8(3of3)
chr11	19801613648268	19801613652703	zeb2(1of3)
chr11	39603227300981	39603227304493	wdr33
chr11	79206454605484	79206454608773	thrap3(4of4)
chr11	158412909214267	158412909217781	adgrl3(7of8)
chr11	316825818432058	316825818435583	fbf1
chr11	633651636867651	633651636870886	exoc5
chr11	1267303273738547	1267303273740518	egr2(2of2)
chr11	2534606547479075	2534606547481094	taf1a
chr11	5069213094960179	5069213094962115	creb3l4
chr11	10138426189922304	10138426189923787	c1ql3(2of6)
chr11	20276852379846101	20276852379847098	ninl(1of2)
chr11	40553704759693209	40553704759694836	fam43a
chr11	81107409519388055	81107409519391945	c15orf59
chr11	162214819038780010	162214819038781331	LOC107376299
chr11	324429638077561351	324429638077562533	aasdhppt
chr11	648859276155123894	648859276155126784	tmem74(2of2)
chr11	1297718552310250688	1297718552310252214	cxcl14
chr11	2595437104620502912	2595437104620504561	glyctk
chr11	5190874209241007483	5190874209241008062	pddc1
chr11	10381748418482015555	10381748418482018205	smu1(1of2)
chr11	20763496836964033770	20763496836964038050	ccnd2(4of4)
chr11	41526993673928071830	41526993673928076897	epha7(2of2)
chr11	83053987347856148737	83053987347856151157	tbccd1
chr11	166107974695712299904	166107974695712302552	cyp2j2(2of13)
chr11	332215949391424602466	332215949391424604204	c1galt1(2of3)
chr11	664431898782849206680	664431898782849215076	casz1
chr11	1328863797565698421766	1328863797565698423974	crat(3of3)
chr11	2657727595131396845750	2657727595131396846738	LOC107395451
chr11	5315455190262793692498	5315455190262793697061	larp1(1of2)
chr11	10630910380525587389569	10630910380525587404144	csmd2(2of2)
chr11	21261820761051174793723	21261820761051174796825	kcnj10(2of2)
chr11	42523641522102349590558	42523641522102349591841	cyc1
chr11	85047283044204699182409	85047283044204699183735	eva1a
chr12	1	456	rpl18a
chr12	467	4083	pax7
chr12	4560	6599	napepld
chr12	11169	14307	mta3
chr12	25486	26576	mtr(1of3)
chr12	52072	53034	slc39a9(2of2)
chr12	105116	108034	rab39b
chr12	213160	215794	zbed4(6of38)
chr12	428964	430105	znf708(2of2)
chr12	859079	859738	mrpl52
chr12	1718827	1722566	sltm
chr12	3441403	3446718	ldlr(1of2)
chr12	6888131	6892720	dgkb(1of4)
chr12	13780861	13783271	trim21(3of3)
chr12	27564142	27566607	bckdhb
chr12	55130759	55133859	itga11(1of3)
chr12	110264628	110265793	ppcs
chr12	220530431	220531406	samd13
chr12	441061847	441063235	tubd1
chr12	882125092	882126411	znf235(83of148)
chr12	1764251513	1764254045	frmd5(1of3)
chr12	3528505568	3528508601	ism2(2of2)
chr12	7057014179	7057020447	trpm7
chr12	14114034636	14114045148	lama2(3of3)
chr12	28228079794	28228081172	cdip1(2of3)
chr12	56456160976	56456161933	brms1l(3of4)
chr12	112912322919	112912328412	fmn1(2of2)
chr12	225824651341	225824653955	e2f2
chr12	451649305306	451649310885	lamb2
chr12	903298616201	903298617187	crybb3(2of2)
chr12	1806597233398	1806597234527	chp2
chr12	3613194467935	3613194469127	hmx1
chr12	7226388937072	7226388938752	ubap1
chr12	14452777875834	14452777881824	nlgn2(1of2)
chr12	28905555757668	28905555761984	gemin5
chr12	57811111519662	57811111521375	opn3(1of2)
chr12	115622223041047	115622223045454	ncoa3(1of2)
chr12	231244446086511	231244446087367	ltc4s
chr12	462488892173888	462488892176319	nxph1(2of4)
chr12	924977784350217	924977784357837	qrich2(2of2)
chr12	1849955568708064	1849955568715442	ephb1(3of3)
chr12	3699911137423516	3699911137427313	amer2(1of2)
chr12	7399822274850839	7399822274851543	nudcd2
chr12	14799644549702392	14799644549705094	qars
chr12	29599289099407496	29599289099411569	grb10(2of2)
chr12	59198578198819075	59198578198821515	gp1ba(2of2)
chr12	118397156397640600	118397156397643448	hey1(2of2)
chr12	236794312795284058	236794312795288467	adam12(2of3)
chr12	473588625590572535	473588625590575224	lrrc43
chr12	947177251181147769	947177251181148404	pea15
chr12	1894354502362296183	1894354502362298092	smim14
chr12	3788709004724594285	3788709004724595252	prlh
chr12	7577418009449189547	7577418009449192559	sec14l1(1of2)
chr12	15154836018898382116	15154836018898385188	fn1(1of3)
chr12	30309672037796767314	30309672037796769077	LOC107393375
chr12	60619344075593536401	60619344075593540336	duox2(2of2)
chr12	121238688151187076747	121238688151187077469	cdkn2b
chr12	242477376302374154226	242477376302374155180	tifa(2of2)
chr12	484954752604748309416	484954752604748315095	phldb2(1of2)
chr12	969909505209496624521	969909505209496633785	igsf9b(2of2)
chr12	1939819010418993258316	1939819010418993259218	cadps(4of7)
chr12	3879638020837986517544	3879638020837986519480	pes1
chr12	7759276041675973037034	7759276041675973039613	ncaph
chr12	15518552083351946076657	15518552083351946079701	armc2
chr12	31037104166703892156368	31037104166703892161049	plcb1(2of2)
chr12	62074208333407784317427	62074208333407784319098	mogat2(2of3)
chr13	1	4444	chl1(1of2)
chr13	4455	7962	slc12a5(1of3)
chr13	12427	14826	prrt2(4of4)
chr13	27263	29101	bin2(2of2)
chr13	56374	57399	dnajc17
chr13	113783	114192	smim8
chr13	227985	229468	LOC107373267
chr13	457463	458340	tma16
chr13	915813	923223	hic2(3of3)
chr13	1839046	1841819	bop1
chr13	3680875	3683584	slc15a2
chr13	7364469	7366157	smg9
chr13	14730636	14732081	art5
chr13	29462727	29474323	zfhx3(1of2)
chr13	58937060	58941814	shq1
chr13	117878884	117879707	c4orf45
chr13	235758601	235759648	snrnp48
chr13	471518259	471519170	dtd1
chr13	943037439	943039006	pdyn
chr13	1886076455	1886077211	mettl12
chr13	3772153676	3772154690	ush2a(1of5)
chr13	7544308376	7544311830	acsbg1
chr13	15088620216	15088623157	btbd10(1of2)
chr13	30177243383	30177252007	igsf10(1of5)
chr13	60354495400	60354497950	dtl
chr13	120708993360	120708994709	msmo1
chr13	241417988079	241417991366	myadml2(2of3)
chr13	482835979455	482835982409	rasef(2of2)
chr13	965671961874	965671964634	tmem55b(2of2)
chr13	1931343926518	1931343927774	ido2(1of2)
chr13	3862687854302	3862687854880	dcdc2(1of3)
chr13	7725375709192	7725375709868	fam221a
chr13	15450751419070	15450751420967	gpr137b(1of3)
chr13	30901502840047	30901502841840	cyp2j2(5of13)
chr13	61803005681897	61803005683797	lrrc40
chr13	123606011365704	123606011369539	ccnf
chr13	247212022735253	247212022736123	isx
chr13	494424045471386	494424045475365	ppp1r26
chr13	988848090946761	988848090948430	ugt1a1(1of2)
chr13	1977696181895201	1977696181899879	lrrfip1(2of2)
chr13	3955392363795090	3955392363796013	tbx1(1of2)
chr13	7910784727591113	7910784727591977	cd53
chr13	15821569455183100	15821569455184299	c1qtnf1(2of2)
chr13	31643138910367409	31643138910369309	pecr(1of2)
chr13	63286277820736728	63286277820738862	emx2
chr13	126572555641475600	126572555641481178	lrrc4c(1of2)
chr13	253145111282956788	253145111282959931	atp6v0a2(2of3)
chr13	506290222565916729	506290222565918875	syap1
chr13	1012580445131835614	1012580445131840199	zfp704(2of2)
chr13	2025160890263675823	2025160890263677971	slc30a6(2of2)
chr13	4050321780527353804	4050321780527354844	gjd4
chr13	8100643561054708658	8100643561054709878	LOC107373637
chr13	16201287122109418546	16201287122109419826	rab39a(2of2)
chr13	32402574244218838382	32402574244218838930	rpl19(2of2)
chr13	64805148488437677322	64805148488437680526	srbd1
chr13	129610296976875357858	129610296976875361076	arsi(3of3)
chr13	259220593953750718944	259220593953750721151	gsn(2of3)
chr13	518441187907501440105	518441187907501442937	top1(1of3)
chr13	1036882375815002883052	1036882375815002886155	pde1c(2of2)
chr13	2073764751630005769217	2073764751630005770719	nusap1
chr13	4147529503260011539946	4147529503260011542848	mcm2
chr13	8295059006520023082804	8295059006520023083473	LOC107386151
chr13	16590118013040046166287	16590118013040046166840	rps8
chr13	33180236026080092333137	33180236026080092334703	c19orf52
chr13	66360472052160184667850	66360472052160184669734	sh3bp5(2of2)
chr14	1	4834	drp2
chr14	4845	5403	txn1(1of2)
chr14	10258	14340	rin2(2of4)
chr14	24608	26820	tpx2
chr14	51438	52415	hadh
chr14	103863	104937	slc25a5(4of5)
chr14	208810	209793	gpa33(4of4)
chr14	418613	420838	f2r(1of2)
chr14	839461	840729	tmem177
chr14	1680200	1682076	gpr180
chr14	3362286	3363843	narfl
chr14	6726139	6726895	nop16
chr14	13453044	13455819	c16orf70
chr14	26908873	26909868	LOC107382391
chr14	53818751	53824014	ptpru(2of2)
chr14	107642775	107645152	hspa9
chr14	215287937	215289869	bhlha15
chr14	430577816	430579065	emd
chr14	861156891	861158518	dmrta1
chr14	1722315419	1722317889	plk1
chr14	3444633318	3444636559	abi2(1of2)
chr14	6889269887	6889270752	rnf212b
chr14	13778540649	13778547908	hipk3(3of3)
chr14	27557088567	27557090225	pgam1(2of2)
chr14	55114178802	55114180641	tnfsf15(1of2)
chr14	110228359453	110228361576	rho(1of6)
chr14	220456721039	220456725846	pom121
chr14	440913446895	440913453683	mast3
chr14	881826900588	881826901791	LOC107386627
chr14	1763653802389	1763653803132	hsp30(3of5)
chr14	3527307605531	3527307612099	diaph3(4of4)
chr14	7054615217640	7054615220889	supt20
chr14	14109230438539	14109230440470	LOC107386593
chr14	28218460879019	28218460880622	ttll1
chr14	56436921759651	56436921760897	efna1(2of2)
chr14	112873843520558	112873843523306	ncbp1
chr14	225747687043874	225747687048037	abca12(2of2)
chr14	451495374091921	451495374093983	taf6l
chr14	902990748185914	902990748189294	pold1
chr14	1805981496375218	1805981496383971	bcr(2of2)
chr14	3611962992759199	3611962992761193	tada1
chr14	7223925985520402	7223925985534703	plec(4of4)
chr14	14447851971055115	14447851971058984	casd1
chr14	28895703942114109	28895703942117081	LOC107394668
chr14	57791407884231200	57791407884233123	bmp7(2of5)
chr14	115582815768464333	115582815768467660	foxg1(1of3)
chr14	231165631536932003	231165631536934707	fam131a(1of2)
chr14	462331263073866720	462331263073870830	ccser2(1of2)
chr14	924662526147737560	924662526147741589	mapk7
chr14	1849325052295479159	1849325052295482946	prss12(2of2)
chr14	3698650104590962115	3698650104590964408	ythdc1
chr14	7397300209181926533	7397300209181929754	fsd1
chr14	14794600418363856297	14794600418363861909	LOC107396748
chr14	29589200836727718216	29589200836727720029	fam20c(3of6)
chr14	59178401673455438255	59178401673455438971	or11a1(5of11)
chr14	118356803346910877236	118356803346910878641	hs2st1(2of2)
chr14	236713606693821755887	236713606693821759751	pias4
chr14	473427213387643515648	473427213387643517728	wbscr17
chr14	946854426775287033386	946854426775287034587	cd40(5of6)
chr14	1893708853550574067983	1893708853550574073294	hcn4(3of4)
chr14	3787417707101148141287	3787417707101148143294	acsl5
chr14	7574835414202296284591	7574835414202296286227	dph1
chr14	15149670828404592570828	15149670828404592573060	shd(2of2)
chr14	30299341656809185143898	30299341656809185144613	LOC107393001
chr14	60598683313618370288521	60598683313618370294456	sec31a(1of2)
chr15	1	1961	znf569(8of12)
chr15	1972	2459	hist1h4c(12of12)
chr15	4441	7223	parn
chr15	11674	13986	rint1
chr15	25670	28477	trpc1
chr15	54157	62296	sipa1l1(2of3)
chr15	116463	120317	fli1(1of2)
chr15	236790	239189	ube2k(1of2)
chr15	475989	478262	dpep1
chr15	954261	956159	cxxc1(2of2)
chr15	1910430	1912649	rasgrf2(2of2)
chr15	3823089	3824183	ung
chr15	7647282	7648242	LOC107382478
chr15	15295534	15298889	strip1
chr15	30594433	30597587	hrh1
chr15	61192030	61194607	cyth4
chr15	122386647	122388640	klhl18
chr15	244775297	244782725	efna5(4of4)
chr15	489558032	489559748	gda
chr15	979117790	979119065	cpb1(1of2)
chr15	1958236865	1958237709	gnao1(3of3)
chr15	3916474584	3916479405	adgra3
chr15	7832953999	7832957872	lrrn3
chr15	15665911881	15665923933	spen(1of2)
chr15	31331835824	31331839494	cdh13
chr15	62663675328	62663678320	golph3(2of2)
chr15	125327353658	125327355827	ryr2(2of7)
chr15	250654709495	250654713158	itga6(3of3)
chr15	501309422663	501309424015	ngfr(1of2)
chr15	1002618846688	1002618848324	fcrl5(4of5)
chr15	2005237695022	2005237700461	cftr
chr15	4010475395493	4010475397927	ttc39c(1of2)
chr15	8020950793430	8020950794301	uncx(3of3)
chr15	16041901587741	16041901592429	gna12
chr15	32083803180180	32083803182998	sox10(1of2)
chr15	64167606363188	64167606365091	lmo3
chr15	128335212728289	128335212730839	txnrd3(2of2)
chr15	256670425459138	256670425460644	bc024978
chr15	513340850919792	513340850920859	tceanc
chr15	1026681701840661	1026681701843695	enpp2(1of2)
chr15	2053363403684366	2053363403686252	ptgs1(2of2)
chr15	4106726807370628	4106726807371577	opn4(4of6)
chr15	8213453614742215	8213453614744970	ddx23
chr15	16426907229487195	16426907229493693	rlf
chr15	32853814458980898	32853814458987016	kiaa1161(3of3)
chr15	65707628917967924	65707628917972199	LOC107384731
chr15	131415257835940133	131415257835944145	adam17(1of2)
chr15	262830515671884288	262830515671887422	slc4a1(2of2)
chr15	525661031343771720	525661031343774457	angptl3(1of2)
chr15	1051322062687546187	1051322062687549471	kcnk18
chr15	2102644125375095668	2102644125375097754	htatsf1
chr15	4205288250750193432	4205288250750197158	enpp3
chr15	8410576501500390600	8410576501500393559	adam28
chr15	16821153003000784169	16821153003000788218	rnf19a(2of5)
chr15	33642306006001572397	33642306006001576840	hdac4(1of2)
chr15	67284612012003149247	67284612012003150097	or52e4(2of4)
chr15	134569224024006299354	134569224024006301401	mfrp
chr15	269138448048012600765	269138448048012602619	mapkapk3(2of2)
chr15	538276896096025203394	538276896096025208853	ppl
chr15	1076553792192050412257	1076553792192050415547	daxx
chr15	2153107584384100827814	2153107584384100831803	adam23
chr15	4306215168768201659627	4306215168768201663914	tdrd7(2of2)
chr15	8612430337536403323551	8612430337536403323974	u2af2(3of3)
chr15	17224860675072806647535	17224860675072806650005	fhl3
chr15	34449721350145613297550	34449721350145613300056	fbxl7
chr15	68899442700291226597616	68899442700291226600544	prss16(1of2)
chr16	1	2561	ptgs2
chr16	2572	6515	fbxo11(2of2)
chr16	9097	10981	znf502(3of3)
chr16	20088	25331	ptpn14
chr16	45429	49115	march6(2of2)
chr16	94554	96941	artn(3of3)
chr16	191505	193697	gpha2
chr16	385212	385863	gpx6
chr16	771085	772268	arx
chr16	1543363	1547994	lpin1(2of2)
chr16	3091367	3096741	edc4
chr16	6188118	6189631	kndc1(2of3)
chr16	12377759	12381796	bicd2(1of3)
chr16	24759565	24759927	cyr61(5of5)
chr16	49519502	49521276	LOC107375852
chr16	99040788	99044518	tsc22d1(2of2)
chr16	198085316	198091194	mctp1(3of4)
chr16	396176520	396180693	oplah
chr16	792357223	792358566	emc9
chr16	1584715799	1584716671	mrpl24
chr16	3169432480	3169433715	znf287(1of3)
chr16	6338866205	6338867270	aqp1(1of2)
chr16	12677733485	12677734645	epm2a
chr16	25355468140	25355473768	tiam2(2of3)
chr16	50710941918	50710945332	usp22(1of2)
chr16	101421887260	101421890003	epx
chr16	202843777273	202843778166	dync1i1(1of2)
chr16	405687555449	405687557438	krr1(1of2)
chr16	811375112897	811375116899	znf658(4of5)
chr16	1622750229806	1622750231919	galnt11
chr16	3245500461735	3245500467412	man2a2
chr16	6491000929157	6491000933027	chka(2of2)
chr16	12982001862194	12982001864316	eps8l3(2of2)
chr16	25964003726520	25964003732645	pik3ca(3of3)
chr16	51928007459175	51928007463660	n4bp1(2of2)
chr16	103856014922845	103856014923385	tnnc1(2of2)
